measureID,Appliances,lights
4539,20,0
4540,40,0
4541,60,0
4542,60,0
4543,60,0
4544,50,0
4545,50,0
4546,60,0
4547,50,0
4548,50,0
4549,50,0
4550,70,0
4551,90,10
4552,60,0
4553,60,0
4554,70,10
4555,50,0
4556,50,0
4557,50,0
4558,40,0
4559,60,0
4560,40,10
4561,40,0
4562,80,0
4563,330,0
4564,260,0
4565,100,0
4566,70,0
4567,70,0
4568,70,0
4569,80,0
4570,80,0
4571,50,0
4572,60,0
4573,50,0
4574,50,0
4575,60,0
4576,70,0
4577,650,10
4578,680,0
4579,390,0
4580,310,0
4581,300,0
4582,140,0
4583,280,0
4584,140,0
4585,400,0
4586,190,0
4587,220,0
4588,390,0
4589,190,0
4590,480,0
4591,350,0
4592,340,0
4593,530,0
4594,510,0
4595,230,0
4596,110,0
4597,80,0
4598,80,0
4599,80,0
4600,100,0
4601,110,0
4602,120,0
4603,110,0
4604,110,0
4605,100,0
4606,90,0
4607,70,0
4608,70,0
4609,200,0
4610,280,0
4611,180,0
4612,180,0
4613,90,0
4614,90,0
4615,100,0
4616,100,0
4617,130,0
4618,430,0
4619,110,20
4620,110,10
4621,120,10
4622,110,10
4623,110,30
4624,120,30
4625,90,10
4626,100,10
4627,100,10
4628,100,0
4629,100,0
4630,100,0
4631,110,0
4632,100,10
4633,180,0
4634,110,30
4635,90,20
4636,80,20
4637,80,20
4638,80,20
4639,60,30
4640,80,20
4641,70,30
4642,70,20
4643,40,20
4644,50,20
4645,50,30
4646,50,20
4647,60,20
4648,60,20
4649,60,20
4650,60,20
4651,50,0
4652,50,0
4653,60,0
4654,60,0
4655,60,0
4656,100,0
4657,70,0
4658,50,0
4659,50,0
4660,40,0
4661,50,0
4662,60,0
4663,50,0
4664,30,0
4665,40,0
4666,20,0
4667,50,0
4668,50,0
4669,40,0
4670,50,0
4671,50,0
4672,60,0
4673,50,0
4674,60,0
4675,50,0
4676,50,0
4677,50,0
4678,50,0
4679,40,0
4680,50,0
4681,50,0
4682,60,0
4683,50,0
4684,50,0
4685,50,0
4686,50,0
4687,20,0
4688,30,0
4689,20,0
4690,40,0
4691,50,0
4692,60,0
4693,50,0
4694,50,0
4695,50,0
4696,50,0
4697,50,0
4698,40,0
4699,50,0
4700,40,0
4701,50,0
4702,90,0
4703,70,0
4704,60,0
4705,70,0
4706,60,10
4707,130,0
4708,340,0
4709,230,0
4710,80,0
4711,40,10
4712,50,0
4713,70,0
4714,70,0
4715,80,0
4716,60,0
4717,50,0
4718,320,0
4719,390,10
4720,300,0
4721,310,0
4722,250,10
4723,250,10
4724,130,0
4725,100,10
4726,100,10
4727,220,0
4728,240,10
4729,150,0
4730,100,0
4731,110,0
4732,100,10
4733,90,0
4734,100,0
4735,90,0
4736,100,0
4737,100,10
4738,100,10
4739,100,10
4740,100,10
4741,100,0
4742,80,0
4743,80,0
4744,70,0
4745,60,0
4746,70,0
4747,70,0
4748,80,0
4749,80,0
4750,100,0
4751,100,0
4752,90,0
4753,100,0
4754,90,0
4755,60,0
4756,90,0
4757,60,0
4758,80,0
4759,90,20
4760,100,30
4761,160,10
4762,410,20
4763,550,20
4764,500,20
4765,550,10
4766,140,10
4767,80,10
4768,90,10
4769,120,30
4770,120,10
4771,90,10
4772,80,0
4773,80,0
4774,80,0
4775,70,0
4776,80,0
4777,70,0
4778,60,0
4779,80,0
4780,80,0
4781,80,0
4782,70,0
4783,80,0
4784,70,0
4785,60,20
4786,30,10
4787,40,10
4788,30,10
4789,40,0
4790,70,10
4791,60,0
4792,70,10
4793,40,10
4794,60,0
4795,50,10
4796,50,0
4797,60,10
4798,40,0
4799,60,10
4800,60,10
4801,60,0
4802,50,0
4803,50,0
4804,60,0
4805,50,0
4806,50,0
4807,50,0
4808,60,0
4809,50,0
4810,60,0
4811,70,0
4812,40,0
4813,30,0
4814,30,0
4815,40,0
4816,60,0
4817,60,0
4818,60,0
4819,70,0
4820,60,0
4821,60,0
4822,60,0
4823,50,0
4824,50,0
4825,50,0
4826,60,0
4827,60,0
4828,60,0
4829,60,0
4830,50,0
4831,60,0
4832,40,0
4833,50,0
4834,50,0
4835,50,0
4836,70,0
4837,50,0
4838,40,0
4839,40,0
4840,30,0
4841,60,0
4842,50,20
4843,60,0
4844,140,0
4845,60,0
4846,60,0
4847,60,10
4848,100,20
4849,430,30
4850,90,20
4851,80,20
4852,100,30
4853,110,40
4854,100,30
4855,110,40
4856,100,40
4857,90,30
4858,70,40
4859,40,30
4860,60,40
4861,320,20
4862,400,20
4863,200,20
4864,100,10
4865,120,10
4866,120,10
4867,70,0
4868,100,10
4869,90,10
4870,100,10
4871,120,10
4872,270,10
4873,210,10
4874,240,0
4875,90,0
4876,100,10
4877,100,10
4878,80,20
4879,110,20
4880,100,20
4881,100,20
4882,100,20
4883,100,20
4884,100,20
4885,100,20
4886,100,20
4887,110,10
4888,110,20
4889,110,20
4890,110,10
4891,120,20
4892,110,20
4893,110,10
4894,100,10
4895,80,0
4896,110,10
4897,100,10
4898,110,10
4899,100,20
4900,90,10
4901,160,20
4902,120,20
4903,100,20
4904,90,30
4905,80,30
4906,170,40
4907,320,20
4908,400,20
4909,400,10
4910,340,30
4911,120,10
4912,120,10
4913,120,10
4914,120,20
4915,110,10
4916,120,10
4917,130,10
4918,130,20
4919,290,20
4920,120,40
4921,120,40
4922,110,10
4923,160,20
4924,150,0
4925,130,0
4926,130,10
4927,150,0
4928,110,0
4929,100,20
4930,100,30
4931,70,20
4932,70,10
4933,50,0
4934,50,10
4935,50,10
4936,30,0
4937,50,10
4938,60,10
4939,60,0
4940,60,10
4941,50,0
4942,60,10
4943,60,0
4944,60,10
4945,70,10
4946,50,0
4947,60,10
4948,60,0
4949,30,10
4950,40,10
4951,40,0
4952,50,10
4953,70,0
4954,60,10
4955,50,10
4956,70,0
4957,50,10
4958,50,0
4959,70,10
4960,50,0
4961,70,10
4962,60,10
4963,50,0
4964,40,10
4965,30,0
4966,40,10
4967,50,10
4968,60,0
4969,70,10
4970,60,0
4971,60,10
4972,50,10
4973,60,0
4974,50,10
4975,60,0
4976,50,10
4977,70,0
4978,40,10
4979,50,10
4980,30,10
4981,70,20
4982,50,10
4983,40,10
4984,50,0
4985,50,0
4986,80,0
4987,50,10
4988,40,0
4989,40,0
4990,50,10
4991,320,10
4992,310,10
4993,90,10
4994,50,10
4995,70,10
4996,70,20
4997,60,10
4998,60,10
4999,70,10
5000,270,10
5001,740,20
5002,590,10
5003,380,10
5004,280,10
5005,240,10
5006,250,10
5007,210,10
5008,80,20
5009,70,10
5010,50,10
5011,60,10
5012,50,10
5013,50,10
5014,50,20
5015,530,10
5016,370,10
5017,300,10
5018,290,10
5019,270,10
5020,240,10
5021,220,20
5022,150,0
5023,60,0
5024,310,0
5025,340,0
5026,100,0
5027,60,0
5028,60,0
5029,70,0
5030,60,0
5031,60,0
5032,50,0
5033,50,0
5034,40,0
5035,30,0
5036,30,0
5037,30,0
5038,50,0
5039,40,0
5040,50,0
5041,40,0
5042,40,0
5043,60,10
5044,80,0
5045,110,20
5046,110,30
5047,100,20
5048,140,20
5049,310,20
5050,290,20
5051,250,10
5052,310,40
5053,110,10
5054,110,20
5055,370,0
5056,140,30
5057,440,30
5058,150,30
5059,260,20
5060,290,30
5061,110,20
5062,100,30
5063,100,30
5064,90,20
5065,360,30
5066,270,30
5067,70,30
5068,90,20
5069,100,30
5070,100,30
5071,90,30
5072,70,30
5073,70,30
5074,80,20
5075,50,30
5076,60,30
5077,50,30
5078,50,30
5079,50,30
5080,40,30
5081,60,30
5082,60,30
5083,60,30
5084,60,20
5085,60,30
5086,60,30
5087,60,30
5088,50,10
5089,50,10
5090,30,0
5091,30,10
5092,30,10
5093,20,0
5094,60,10
5095,50,10
5096,50,0
5097,40,10
5098,40,10
5099,50,0
5100,50,10
5101,40,10
5102,60,0
5103,40,10
5104,40,0
5105,20,10
5106,20,10
5107,40,0
5108,50,10
5109,40,0
5110,60,10
5111,60,10
5112,50,0
5113,40,10
5114,50,0
5115,40,10
5116,40,10
5117,30,0
5118,20,10
5119,40,0
5120,40,10
5121,50,10
5122,50,0
5123,40,10
5124,40,0
5125,50,20
5126,50,10
5127,60,40
5128,60,20
5129,40,0
5130,40,0
5131,40,0
5132,50,0
5133,60,0
5134,520,0
5135,690,0
5136,420,0
5137,310,0
5138,270,0
5139,230,0
5140,230,0
5141,150,0
5142,70,10
5143,100,0
5144,390,0
5145,270,10
5146,280,0
5147,260,0
5148,240,10
5149,260,0
5150,190,0
5151,120,0
5152,70,0
5153,50,0
5154,70,0
5155,40,0
5156,40,0
5157,40,0
5158,60,0
5159,80,0
5160,170,0
5161,70,0
5162,60,0
5163,70,0
5164,60,0
5165,70,0
5166,80,0
5167,70,0
5168,70,0
5169,70,0
5170,30,0
5171,30,0
5172,30,0
5173,110,0
5174,50,0
5175,60,0
5176,50,0
5177,50,0
5178,50,0
5179,40,0
5180,50,0
5181,50,10
5182,50,0
5183,60,0
5184,40,0
5185,50,0
5186,50,0
5187,50,0
5188,60,0
5189,40,0
5190,70,0
5191,70,0
5192,90,0
5193,90,0
5194,100,0
5195,180,0
5196,390,10
5197,370,20
5198,120,20
5199,100,10
5200,120,30
5201,120,30
5202,100,20
5203,90,20
5204,90,20
5205,80,20
5206,120,30
5207,110,20
5208,140,20
5209,120,20
5210,110,30
5211,100,10
5212,110,0
5213,80,0
5214,90,0
5215,90,0
5216,70,0
5217,70,0
5218,50,0
5219,40,10
5220,50,0
5221,50,0
5222,60,0
5223,60,0
5224,60,0
5225,60,0
5226,60,0
5227,60,0
5228,60,0
5229,40,0
5230,50,0
5231,40,0
5232,50,0
5233,70,0
5234,60,0
5235,60,0
5236,60,0
5237,50,0
5238,70,0
5239,60,0
5240,60,0
5241,70,0
5242,60,0
5243,40,0
5244,40,0
5245,30,0
5246,60,0
5247,60,0
5248,70,0
5249,70,0
5250,50,0
5251,70,0
5252,50,0
5253,60,0
5254,60,0
5255,60,0
5256,70,0
5257,40,0
5258,40,0
5259,40,0
5260,50,0
5261,60,0
5262,60,0
5263,60,0
5264,60,0
5265,70,0
5266,50,0
5267,70,0
5268,50,0
5269,70,10
5270,60,30
5271,50,20
5272,60,10
5273,70,10
5274,60,0
5275,60,0
5276,60,0
5277,60,10
5278,60,0
5279,50,0
5280,50,10
5281,60,0
5282,80,0
5283,80,0
5284,30,10
5285,80,0
5286,20,0
5287,100,0
5288,50,0
5289,100,0
5290,80,0
5291,60,0
5292,80,10
5293,90,0
5294,70,0
5295,50,0
5296,60,0
5297,120,0
5298,40,10
5299,90,0
5300,50,0
5301,30,10
5302,60,0
5303,40,0
5304,50,0
5305,60,0
5306,50,0
5307,60,0
5308,80,10
5309,100,0
5310,100,0
5311,90,0
5312,100,0
5313,100,0
5314,50,0
5315,50,0
5316,40,0
5317,50,0
5318,60,0
5319,50,0
5320,60,0
5321,60,0
5322,60,0
5323,60,0
5324,50,0
5325,70,0
5326,90,0
5327,100,0
5328,100,0
5329,100,0
5330,80,0
5331,70,0
5332,70,0
5333,70,0
5334,80,0
5335,90,0
5336,90,0
5337,90,0
5338,90,0
5339,100,0
5340,90,0
5341,100,0
5342,180,10
5343,100,10
5344,80,0
5345,80,0
5346,60,0
5347,70,0
5348,60,0
5349,80,0
5350,70,10
5351,100,0
5352,90,0
5353,130,0
5354,100,10
5355,100,0
5356,90,0
5357,90,0
5358,60,0
5359,60,0
5360,60,0
5361,60,10
5362,70,0
5363,30,10
5364,40,0
5365,50,0
5366,40,0
5367,50,0
5368,60,0
5369,50,0
5370,60,0
5371,60,0
5372,60,0
5373,50,0
5374,50,0
5375,40,0
5376,30,0
5377,30,0
5378,60,0
5379,60,0
5380,60,0
5381,50,0
5382,50,0
5383,60,0
5384,50,0
5385,50,0
5386,60,0
5387,50,0
5388,60,0
5389,40,0
5390,40,0
5391,30,0
5392,30,0
5393,50,0
5394,50,0
5395,60,0
5396,70,0
5397,50,0
5398,50,0
5399,50,0
5400,60,0
5401,50,0
5402,60,0
5403,60,0
5404,40,0
5405,40,0
5406,30,0
5407,30,0
5408,60,0
5409,50,0
5410,60,0
5411,50,0
5412,60,0
5413,60,10
5414,50,10
5415,80,0
5416,70,10
5417,50,0
5418,30,0
5419,40,0
5420,40,20
5421,50,20
5422,60,10
5423,50,0
5424,170,0
5425,270,0
5426,70,0
5427,90,30
5428,90,20
5429,260,20
5430,150,20
5431,80,30
5432,60,20
5433,60,20
5434,70,20
5435,50,20
5436,130,30
5437,540,20
5438,510,20
5439,200,20
5440,200,30
5441,180,20
5442,190,20
5443,100,20
5444,240,20
5445,140,20
5446,100,30
5447,90,20
5448,70,20
5449,70,30
5450,60,20
5451,60,20
5452,70,0
5453,50,0
5454,50,0
5455,50,0
5456,40,0
5457,50,0
5458,40,0
5459,20,0
5460,40,0
5461,20,0
5462,40,0
5463,50,0
5464,40,0
5465,50,0
5466,50,0
5467,40,0
5468,50,0
5469,50,0
5470,80,10
5471,90,0
5472,80,0
5473,100,0
5474,100,0
5475,80,0
5476,80,0
5477,70,0
5478,70,0
5479,80,0
5480,90,0
5481,80,0
5482,160,0
5483,440,0
5484,230,0
5485,260,0
5486,180,10
5487,100,10
5488,90,0
5489,90,0
5490,90,0
5491,80,10
5492,70,10
5493,70,30
5494,70,20
5495,100,20
5496,90,10
5497,80,10
5498,80,0
5499,90,0
5500,80,0
5501,90,10
5502,90,0
5503,80,0
5504,80,0
5505,80,10
5506,60,0
5507,40,20
5508,30,20
5509,30,0
5510,60,0
5511,50,0
5512,40,0
5513,50,0
5514,50,0
5515,40,0
5516,50,10
5517,50,0
5518,60,0
5519,50,0
5520,20,0
5521,30,0
5522,20,0
5523,40,0
5524,50,0
5525,50,10
5526,50,0
5527,50,0
5528,50,0
5529,40,0
5530,50,0
5531,40,0
5532,40,0
5533,50,0
5534,40,10
5535,30,0
5536,30,0
5537,30,0
5538,50,0
5539,40,0
5540,50,0
5541,50,0
5542,50,0
5543,60,10
5544,40,0
5545,50,0
5546,40,0
5547,50,0
5548,40,0
5549,20,0
5550,40,0
5551,30,0
5552,40,0
5553,40,0
5554,50,0
5555,40,0
5556,50,0
5557,50,10
5558,50,0
5559,60,20
5560,100,10
5561,40,0
5562,40,10
5563,30,0
5564,40,0
5565,30,0
5566,50,0
5567,60,10
5568,200,0
5569,340,0
5570,150,0
5571,120,0
5572,70,0
5573,70,0
5574,90,0
5575,70,10
5576,80,0
5577,170,0
5578,700,0
5579,580,0
5580,320,10
5581,280,10
5582,260,10
5583,350,0
5584,390,0
5585,270,0
5586,320,0
5587,480,0
5588,610,0
5589,610,0
5590,390,0
5591,340,0
5592,240,0
5593,260,0
5594,210,0
5595,140,0
5596,70,0
5597,50,0
5598,50,0
5599,110,0
5600,350,0
5601,210,0
5602,50,0
5603,60,0
5604,60,0
5605,50,0
5606,330,0
5607,380,0
5608,280,0
5609,240,0
5610,220,0
5611,190,0
5612,200,0
5613,120,0
5614,50,0
5615,50,0
5616,60,0
5617,40,0
5618,50,0
5619,90,0
5620,410,0
5621,320,0
5622,310,0
5623,280,0
5624,250,0
5625,180,0
5626,110,0
5627,90,20
5628,90,30
5629,40,0
5630,30,0
5631,50,0
5632,50,0
5633,50,0
5634,50,0
5635,40,0
5636,40,0
5637,50,0
5638,40,0
5639,50,0
5640,50,0
5641,50,0
5642,40,0
5643,40,0
5644,30,0
5645,20,0
5646,30,0
5647,50,0
5648,50,0
5649,50,0
5650,40,0
5651,40,0
5652,50,0
5653,50,0
5654,30,0
5655,50,0
5656,50,0
5657,50,0
5658,40,10
5659,30,0
5660,20,0
5661,30,0
5662,50,0
5663,50,0
5664,50,0
5665,60,0
5666,50,0
5667,40,0
5668,40,0
5669,50,0
5670,40,0
5671,50,0
5672,50,0
5673,60,0
5674,40,0
5675,30,0
5676,20,0
5677,30,0
5678,20,0
5679,50,0
5680,50,0
5681,50,0
5682,60,0
5683,40,0
5684,50,0
5685,50,0
5686,40,0
5687,50,0
5688,50,0
5689,50,0
5690,50,0
5691,40,0
5692,30,0
5693,20,0
5694,30,0
5695,40,10
5696,50,0
5697,50,0
5698,50,0
5699,50,0
5700,50,0
5701,40,0
5702,50,0
5703,40,0
5704,50,0
5705,50,0
5706,50,0
5707,40,0
5708,30,0
5709,30,0
5710,10,0
5711,40,0
5712,80,0
5713,50,0
5714,60,0
5715,40,0
5716,50,10
5717,40,10
5718,50,0
5719,40,10
5720,270,0
5721,150,0
5722,360,0
5723,540,0
5724,280,0
5725,150,0
5726,110,0
5727,280,0
5728,420,0
5729,180,0
5730,100,0
5731,80,0
5732,90,0
5733,70,0
5734,90,0
5735,70,0
5736,320,0
5737,590,0
5738,320,0
5739,310,0
5740,310,0
5741,300,0
5742,270,0
5743,250,0
5744,220,0
5745,110,0
5746,90,0
5747,80,0
5748,80,0
5749,80,0
5750,70,0
5751,70,0
5752,50,0
5753,60,0
5754,60,10
5755,80,10
5756,80,0
5757,90,0
5758,90,0
5759,90,0
5760,80,0
5761,90,0
5762,90,0
5763,100,0
5764,100,0
5765,90,0
5766,100,10
5767,80,0
5768,140,0
5769,440,0
5770,340,0
5771,170,0
5772,100,0
5773,120,0
5774,200,0
5775,300,0
5776,100,10
5777,80,0
5778,70,10
5779,70,0
5780,80,0
5781,140,10
5782,110,20
5783,90,20
5784,100,20
5785,90,20
5786,90,30
5787,100,20
5788,90,20
5789,110,20
5790,90,30
5791,60,20
5792,60,20
5793,60,20
5794,60,30
5795,50,20
5796,50,20
5797,70,20
5798,50,20
5799,40,20
5800,30,20
5801,30,20
5802,40,0
5803,50,0
5804,50,0
5805,50,0
5806,50,0
5807,70,0
5808,40,0
5809,50,0
5810,50,0
5811,40,0
5812,40,0
5813,50,0
5814,60,0
5815,50,0
5816,40,0
5817,50,0
5818,40,0
5819,20,0
5820,20,0
5821,40,0
5822,50,0
5823,60,0
5824,50,0
5825,40,0
5826,40,0
5827,50,0
5828,50,0
5829,50,0
5830,50,0
5831,50,0
5832,50,0
5833,40,0
5834,50,0
5835,40,0
5836,40,0
5837,50,0
5838,60,0
5839,30,0
5840,30,0
5841,20,0
5842,40,0
5843,50,0
5844,40,0
5845,50,0
5846,40,0
5847,50,0
5848,60,0
5849,50,0
5850,40,0
5851,40,0
5852,50,0
5853,40,0
5854,50,0
5855,40,0
5856,50,10
5857,90,0
5858,50,0
5859,30,0
5860,10,10
5861,40,20
5862,60,20
5863,170,30
5864,150,20
5865,70,30
5866,60,30
5867,60,30
5868,60,20
5869,60,30
5870,60,20
5871,80,20
5872,80,20
5873,80,20
5874,90,30
5875,80,20
5876,80,20
5877,80,20
5878,80,20
5879,80,20
5880,100,20
5881,100,20
5882,70,20
5883,70,30
5884,100,0
5885,70,0
5886,80,0
5887,100,0
5888,110,20
5889,120,20
5890,110,20
5891,110,20
5892,100,20
5893,90,20
5894,110,30
5895,100,20
5896,110,20
5897,110,20
5898,100,20
5899,110,20
5900,110,20
5901,100,20
5902,80,30
5903,60,20
5904,50,20
5905,190,20
5906,180,20
5907,110,20
5908,110,30
5909,100,20
5910,100,20
5911,100,20
5912,100,20
5913,200,30
5914,500,20
5915,340,20
5916,120,0
5917,160,10
5918,320,0
5919,240,0
5920,340,20
5921,140,20
5922,400,20
5923,230,20
5924,140,30
5925,100,20
5926,70,20
5927,80,30
5928,310,20
5929,410,20
5930,80,20
5931,90,30
5932,100,20
5933,90,20
5934,90,30
5935,70,20
5936,60,30
5937,60,20
5938,60,20
5939,60,20
5940,60,30
5941,60,20
5942,60,20
5943,50,30
5944,60,20
5945,60,20
5946,40,30
5947,40,20
5948,40,20
5949,50,20
5950,70,30
5951,60,20
5952,70,20
5953,60,30
5954,60,10
5955,50,10
5956,60,0
5957,60,0
5958,60,0
5959,60,0
5960,50,0
5961,50,10
5962,60,0
5963,50,0
5964,60,0
5965,60,0
5966,60,0
5967,60,0
5968,50,0
5969,60,0
5970,40,0
5971,50,0
5972,20,0
5973,40,0
5974,50,0
5975,50,0
5976,70,0
5977,50,0
5978,50,0
5979,50,0
5980,50,0
5981,50,0
5982,60,0
5983,70,0
5984,50,0
5985,60,0
5986,50,0
5987,50,0
5988,50,0
5989,60,10
5990,50,0
5991,50,10
5992,60,10
5993,70,0
5994,50,0
5995,50,0
5996,30,0
5997,50,10
5998,140,0
5999,130,0
6000,50,10
6001,50,0
6002,80,0
6003,330,0
6004,230,0
6005,70,0
6006,40,10
6007,40,10
6008,70,0
6009,60,0
6010,80,10
6011,50,10
6012,40,0
6013,50,10
6014,360,0
6015,390,0
6016,300,0
6017,260,0
6018,270,0
6019,230,0
6020,340,0
6021,230,0
6022,100,0
6023,90,0
6024,90,0
6025,110,0
6026,100,0
6027,130,0
6028,120,0
6029,60,0
6030,40,0
6031,40,0
6032,30,0
6033,50,0
6034,50,0
6035,60,0
6036,50,0
6037,50,0
6038,50,0
6039,50,0
6040,60,0
6041,70,0
6042,70,0
6043,60,0
6044,50,0
6045,50,0
6046,40,0
6047,40,0
6048,40,0
6049,30,0
6050,30,0
6051,40,0
6052,80,0
6053,150,0
6054,390,10
6055,240,0
6056,240,20
6057,230,40
6058,240,30
6059,240,30
6060,190,20
6061,100,10
6062,120,10
6063,120,20
6064,110,20
6065,120,20
6066,160,40
6067,120,30
6068,140,30
6069,110,30
6070,110,30
6071,120,20
6072,310,20
6073,110,30
6074,110,20
6075,110,20
6076,100,30
6077,70,20
6078,90,20
6079,70,20
6080,60,30
6081,70,20
6082,50,20
6083,60,20
6084,60,20
6085,80,20
6086,90,30
6087,70,20
6088,50,20
6089,40,20
6090,50,20
6091,60,20
6092,60,30
6093,80,20
6094,70,20
6095,70,20
6096,70,20
6097,70,30
6098,60,20
6099,60,10
6100,60,10
6101,60,0
6102,60,0
6103,60,0
6104,50,0
6105,50,0
6106,60,0
6107,40,0
6108,30,0
6109,50,0
6110,40,0
6111,70,0
6112,60,0
6113,60,0
6114,50,0
6115,60,0
6116,50,0
6117,60,0
6118,50,0
6119,60,0
6120,70,0
6121,60,0
6122,60,0
6123,50,0
6124,50,0
6125,60,0
6126,50,0
6127,60,0
6128,40,0
6129,40,0
6130,40,0
6131,50,0
6132,50,0
6133,60,0
6134,40,10
6135,80,0
6136,50,0
6137,50,0
6138,50,0
6139,40,10
6140,90,0
6141,50,0
6142,60,0
6143,60,0
6144,70,0
6145,50,0
6146,30,0
6147,280,0
6148,70,0
6149,390,0
6150,80,0
6151,250,0
6152,220,0
6153,70,0
6154,80,0
6155,70,0
6156,70,0
6157,400,0
6158,180,0
6159,60,0
6160,60,0
6161,60,0
6162,40,0
6163,50,0
6164,40,0
6165,190,0
6166,50,0
6167,60,0
6168,170,0
6169,180,0
6170,190,0
6171,160,0
6172,180,0
6173,40,10
6174,40,10
6175,70,20
6176,60,30
6177,60,20
6178,60,20
6179,40,20
6180,50,20
6181,40,30
6182,60,20
6183,60,20
6184,90,30
6185,340,20
6186,220,20
6187,70,30
6188,60,20
6189,50,20
6190,50,20
6191,50,30
6192,50,10
6193,60,10
6194,50,0
6195,50,10
6196,40,20
6197,40,30
6198,80,20
6199,280,20
6200,390,20
6201,290,20
6202,300,30
6203,210,10
6204,90,0
6205,110,10
6206,110,10
6207,120,10
6208,130,20
6209,120,0
6210,80,0
6211,90,0
6212,90,0
6213,240,20
6214,90,10
6215,80,30
6216,90,20
6217,90,20
6218,110,20
6219,90,10
6220,80,10
6221,90,0
6222,90,0
6223,80,0
6224,50,10
6225,50,0
6226,50,0
6227,50,0
6228,50,0
6229,60,0
6230,60,0
6231,50,0
6232,50,0
6233,40,0
6234,50,0
6235,50,0
6236,50,0
6237,50,0
6238,50,0
6239,50,0
6240,50,0
6241,50,0
6242,40,0
6243,40,0
6244,50,0
6245,50,0
6246,50,0
6247,50,0
6248,30,0
6249,50,0
6250,40,0
6251,50,0
6252,40,0
6253,50,0
6254,50,0
6255,60,0
6256,50,0
6257,50,0
6258,40,0
6259,50,0
6260,40,0
6261,60,0
6262,50,0
6263,50,0
6264,50,0
6265,50,0
6266,40,0
6267,50,0
6268,40,0
6269,50,0
6270,40,0
6271,40,0
6272,30,0
6273,30,0
6274,40,0
6275,50,0
6276,40,10
6277,70,0
6278,90,0
6279,50,0
6280,60,10
6281,40,0
6282,80,0
6283,50,0
6284,40,0
6285,40,0
6286,40,0
6287,40,10
6288,40,0
6289,70,0
6290,90,10
6291,60,0
6292,80,0
6293,90,0
6294,50,0
6295,60,0
6296,80,0
6297,50,10
6298,60,0
6299,60,0
6300,50,0
6301,30,0
6302,40,0
6303,70,0
6304,80,0
6305,120,0
6306,40,10
6307,70,0
6308,40,0
6309,50,0
6310,50,0
6311,50,10
6312,50,0
6313,50,0
6314,140,0
6315,60,0
6316,240,0
6317,200,0
6318,230,0
6319,90,0
6320,190,0
6321,90,0
6322,90,0
6323,80,0
6324,80,0
6325,230,0
6326,420,0
6327,150,0
6328,80,0
6329,90,0
6330,110,0
6331,100,0
6332,100,0
6333,100,0
6334,80,0
6335,70,0
6336,80,0
6337,70,0
6338,80,0
6339,90,0
6340,80,0
6341,80,0
6342,80,0
6343,90,0
6344,100,0
6345,90,10
6346,110,10
6347,120,10
6348,100,30
6349,190,30
6350,100,10
6351,100,10
6352,90,10
6353,70,0
6354,90,0
6355,80,10
6356,110,0
6357,120,10
6358,120,20
6359,160,20
6360,120,30
6361,110,20
6362,120,20
6363,110,20
6364,110,20
6365,110,20
6366,90,30
6367,110,20
6368,90,20
6369,70,20
6370,80,30
6371,80,20
6372,70,20
6373,90,20
6374,90,20
6375,60,20
6376,60,30
6377,50,20
6378,70,20
6379,60,20
6380,70,20
6381,60,30
6382,60,20
6383,50,0
6384,50,10
6385,20,0
6386,30,0
6387,20,0
6388,40,0
6389,60,0
6390,50,0
6391,50,0
6392,40,0
6393,40,0
6394,40,0
6395,50,0
6396,50,0
6397,60,0
6398,50,0
6399,50,0
6400,40,0
6401,30,0
6402,30,0
6403,20,0
6404,40,0
6405,50,0
6406,50,0
6407,50,0
6408,50,0
6409,50,0
6410,50,0
6411,40,0
6412,50,0
6413,50,0
6414,50,0
6415,50,0
6416,40,0
6417,40,0
6418,30,0
6419,20,0
6420,30,0
6421,70,10
6422,80,0
6423,60,10
6424,40,0
6425,40,0
6426,80,0
6427,210,0
6428,260,0
6429,180,0
6430,80,0
6431,60,0
6432,70,10
6433,110,20
6434,350,30
6435,250,20
6436,130,20
6437,100,20
6438,100,20
6439,100,30
6440,90,20
6441,100,20
6442,80,20
6443,80,30
6444,270,20
6445,770,20
6446,540,30
6447,360,20
6448,300,20
6449,270,30
6450,250,20
6451,230,20
6452,210,20
6453,160,30
6454,70,20
6455,80,20
6456,350,20
6457,710,30
6458,450,20
6459,350,20
6460,280,20
6461,300,20
6462,250,20
6463,230,30
6464,110,20
6465,60,20
6466,60,30
6467,300,20
6468,290,20
6469,250,20
6470,230,20
6471,220,20
6472,130,30
6473,80,0
6474,80,0
6475,80,0
6476,70,0
6477,80,0
6478,70,10
6479,80,0
6480,90,0
6481,90,0
6482,80,0
6483,80,0
6484,80,0
6485,100,0
6486,90,0
6487,100,20
6488,110,30
6489,720,20
6490,530,20
6491,100,10
6492,100,10
6493,90,10
6494,90,0
6495,100,0
6496,130,0
6497,120,0
6498,120,0
6499,130,40
6500,130,20
6501,130,20
6502,160,30
6503,90,20
6504,100,20
6505,90,20
6506,60,30
6507,70,20
6508,50,20
6509,70,20
6510,80,20
6511,70,20
6512,70,30
6513,60,20
6514,60,20
6515,70,20
6516,60,30
6517,60,20
6518,60,30
6519,60,20
6520,60,20
6521,60,20
6522,40,0
6523,30,0
6524,30,0
6525,30,0
6526,40,10
6527,50,0
6528,50,0
6529,40,0
6530,60,0
6531,50,0
6532,50,0
6533,50,0
6534,40,0
6535,40,10
6536,40,0
