measureID,Tout,RHout
4263,2.63333333333333,94.0
4264,2.7,94.0
4265,2.7666666666666706,94.0
4266,2.8333333333333295,94.0
4267,2.9,94.0
4268,3.03333333333333,94.0
4269,3.16666666666667,94.0
4270,3.3,94.0
4271,3.43333333333333,94.0
4272,3.56666666666667,94.0
4273,3.7,94.0
4274,3.8,93.6666666666667
4275,3.9,93.3333333333333
4276,4.0,93.0
4277,4.1,92.6666666666667
4278,4.2,92.3333333333333
4279,4.3,92.0
4280,4.46666666666667,91.6666666666667
4281,4.633333333333329,91.3333333333333
4282,4.8,91.0
4283,4.96666666666667,90.6666666666667
4284,5.133333333333329,90.3333333333333
4285,5.3,90.0
4286,5.3333333333333295,89.6666666666667
4287,5.36666666666667,89.3333333333333
4288,5.4,89.0
4289,5.43333333333333,88.6666666666667
4290,5.46666666666667,88.3333333333333
4291,5.5,88.0
4292,5.383333333333329,88.8333333333333
4293,5.26666666666667,89.6666666666667
4294,5.15,90.5
4295,5.03333333333333,91.3333333333333
4296,4.91666666666667,92.1666666666667
4297,4.8,93.0
4298,4.883333333333329,93.0
4299,4.96666666666667,93.0
4300,5.05,93.0
4301,5.133333333333329,93.0
4302,5.21666666666667,93.0
4303,5.3,93.0
4304,5.4,92.1666666666667
4305,5.5,91.3333333333333
4306,5.6,90.5
4307,5.7,89.6666666666667
4308,5.8,88.8333333333333
4309,5.9,88.0
4310,5.96666666666667,87.1666666666667
4311,6.03333333333333,86.3333333333333
4312,6.1,85.5
4313,6.16666666666667,84.6666666666667
4314,6.23333333333333,83.8333333333333
4315,6.3,83.0
4316,6.2,84.3333333333333
4317,6.1,85.6666666666667
4318,6.0,87.0
4319,5.9,88.3333333333333
4320,5.8,89.6666666666667
4321,5.7,91.0
4322,5.6,91.0
4323,5.5,91.0
4324,5.4,91.0
4325,5.3,91.0
4326,5.2,91.0
4327,5.1,91.0
4328,5.01666666666667,91.6666666666667
4329,4.93333333333333,92.3333333333333
4330,4.85,93.0
4331,4.76666666666667,93.6666666666667
4332,4.68333333333333,94.3333333333333
4333,4.6,95.0
4334,4.66666666666667,94.3333333333333
4335,4.73333333333333,93.6666666666667
4336,4.8,93.0
4337,4.86666666666667,92.3333333333333
4338,4.93333333333333,91.6666666666667
4339,5.0,91.0
4340,4.96666666666667,91.6666666666667
4341,4.93333333333333,92.3333333333333
4342,4.9,93.0
4343,4.86666666666667,93.6666666666667
4344,4.8333333333333295,94.3333333333333
4345,4.8,95.0
4346,4.8,95.0
4347,4.8,95.0
4348,4.8,95.0
4349,4.8,95.0
4350,4.8,95.0
4351,4.8,95.0
4352,4.75,94.8333333333333
4353,4.7,94.6666666666667
4354,4.65,94.5
4355,4.6,94.3333333333333
4356,4.55,94.1666666666667
4357,4.5,94.0
4358,4.28333333333333,94.5
4359,4.06666666666667,95.0
4360,3.85,95.5
4361,3.6333333333333298,96.0
4362,3.41666666666667,96.5
4363,3.2,97.0
4364,3.31666666666667,97.1666666666667
4365,3.43333333333333,97.3333333333333
4366,3.55,97.5
4367,3.6666666666666705,97.6666666666667
4368,3.7833333333333297,97.8333333333333
4369,3.9,98.0
4370,3.9166666666666705,97.8333333333333
4371,3.9333333333333296,97.6666666666667
4372,3.95,97.5
4373,3.9666666666666694,97.3333333333333
4374,3.9833333333333294,97.1666666666667
4375,4.0,97.0
4376,4.0,97.0
4377,4.0,97.0
4378,4.0,97.0
4379,4.0,97.0
4380,4.0,97.0
4381,4.0,97.0
4382,3.75,97.0
4383,3.5,97.0
4384,3.25,97.0
4385,3.0,97.0
4386,2.75,97.0
4387,2.5,97.0
4388,2.4,97.1666666666667
4389,2.3,97.3333333333333
4390,2.2,97.5
4391,2.1,97.6666666666667
4392,2.0,97.8333333333333
4393,1.9,98.0
4394,1.86666666666667,98.1666666666667
4395,1.8333333333333297,98.3333333333333
4396,1.8,98.5
4397,1.76666666666667,98.6666666666667
4398,1.73333333333333,98.8333333333333
4399,1.7,99.0
4400,1.7,99.0
4401,1.7,99.0
4402,1.7,99.0
4403,1.7,99.0
4404,1.7,99.0
4405,1.7,99.0
4406,1.63333333333333,98.8333333333333
4407,1.56666666666667,98.6666666666667
4408,1.5,98.5
4409,1.43333333333333,98.3333333333333
4410,1.36666666666667,98.1666666666667
4411,1.3,98.0
4412,1.5,97.8333333333333
4413,1.7,97.6666666666667
4414,1.9,97.5
4415,2.1,97.3333333333333
4416,2.3,97.1666666666667
4417,2.5,97.0
4418,2.66666666666667,96.8333333333333
4419,2.8333333333333295,96.6666666666667
4420,3.0,96.5
4421,3.16666666666667,96.3333333333333
4422,3.3333333333333295,96.1666666666667
4423,3.5,96.0
4424,3.5833333333333295,95.6666666666667
4425,3.6666666666666705,95.3333333333333
4426,3.75,95.0
4427,3.8333333333333295,94.6666666666667
4428,3.9166666666666705,94.3333333333333
4429,4.0,94.0
4430,4.26666666666667,93.0
4431,4.53333333333333,92.0
4432,4.8,91.0
4433,5.06666666666667,90.0
4434,5.3333333333333295,89.0
4435,5.6,88.0
4436,5.5,88.1666666666667
4437,5.4,88.3333333333333
4438,5.3,88.5
4439,5.2,88.6666666666667
4440,5.1,88.8333333333333
4441,5.0,89.0
4442,5.01666666666667,88.1666666666667
4443,5.03333333333333,87.3333333333333
4444,5.05,86.5
4445,5.06666666666667,85.6666666666667
4446,5.0833333333333295,84.8333333333333
4447,5.1,84.0
4448,5.2,84.5
4449,5.3,85.0
4450,5.4,85.5
4451,5.5,86.0
4452,5.6,86.5
4453,5.7,87.0
4454,5.65,86.6666666666667
4455,5.6,86.3333333333333
4456,5.55,86.0
4457,5.5,85.6666666666667
4458,5.45,85.3333333333333
4459,5.4,85.0
4460,5.35,86.1666666666667
4461,5.3,87.3333333333333
4462,5.25,88.5
4463,5.2,89.6666666666667
4464,5.15,90.8333333333333
4465,5.1,92.0
4466,4.8333333333333295,92.5
4467,4.56666666666667,93.0
4468,4.3,93.5
4469,4.03333333333333,94.0
4470,3.7666666666666706,94.5
4471,3.5,95.0
4472,3.5833333333333295,95.0
4473,3.6666666666666705,95.0
4474,3.75,95.0
4475,3.8333333333333295,95.0
4476,3.9166666666666705,95.0
4477,4.0,95.0
4478,3.7833333333333297,95.1666666666667
4479,3.56666666666667,95.3333333333333
4480,3.35,95.5
4481,3.13333333333333,95.6666666666667
4482,2.91666666666667,95.8333333333333
4483,2.7,96.0
4484,2.66666666666667,96.1666666666667
4485,2.63333333333333,96.3333333333333
4486,2.6,96.5
4487,2.56666666666667,96.6666666666667
4488,2.53333333333333,96.8333333333333
4489,2.5,97.0
4490,2.7,96.8333333333333
4491,2.9,96.6666666666667
4492,3.1,96.5
4493,3.3,96.3333333333333
4494,3.5,96.1666666666667
4495,3.7,96.0
4496,3.5,96.0
4497,3.3,96.0
4498,3.1,96.0
4499,2.9,96.0
4500,2.7,96.0
4501,2.5,96.0
4502,2.5833333333333295,95.8333333333333
4503,2.66666666666667,95.6666666666667
4504,2.75,95.5
4505,2.8333333333333295,95.3333333333333
4506,2.91666666666667,95.1666666666667
4507,3.0,95.0
4508,3.0,95.0
4509,3.0,95.0
4510,3.0,95.0
4511,3.0,95.0
4512,3.0,95.0
4513,3.0,95.0
4514,2.91666666666667,94.8333333333333
4515,2.8333333333333295,94.6666666666667
4516,2.75,94.5
4517,2.66666666666667,94.3333333333333
4518,2.5833333333333295,94.1666666666667
4519,2.5,94.0
4520,2.4833333333333294,93.8333333333333
4521,2.4666666666666694,93.6666666666667
4522,2.45,93.5
4523,2.43333333333333,93.3333333333333
4524,2.41666666666667,93.1666666666667
4525,2.4,93.0
4526,2.18333333333333,93.3333333333333
4527,1.9666666666666697,93.6666666666667
4528,1.75,94.0
4529,1.53333333333333,94.3333333333333
4530,1.31666666666667,94.6666666666667
4531,1.1,95.0
4532,1.28333333333333,95.0
4533,1.46666666666667,95.0
4534,1.65,95.0
4535,1.8333333333333297,95.0
4536,2.0166666666666706,95.0
4537,2.2,95.0
4538,2.28333333333333,95.0
4539,2.36666666666667,95.0
4540,2.45,95.0
4541,2.53333333333333,95.0
4542,2.61666666666667,95.0
4543,2.7,95.0
4544,2.66666666666667,95.0
4545,2.63333333333333,95.0
4546,2.6,95.0
4547,2.56666666666667,95.0
4548,2.53333333333333,95.0
4549,2.5,95.0
4550,2.4833333333333294,94.6666666666667
4551,2.4666666666666694,94.3333333333333
4552,2.45,94.0
4553,2.43333333333333,93.6666666666667
4554,2.41666666666667,93.3333333333333
4555,2.4,93.0
4556,2.45,92.6666666666667
4557,2.5,92.3333333333333
4558,2.55,92.0
4559,2.6,91.6666666666667
4560,2.65,91.3333333333333
4561,2.7,91.0
4562,2.75,90.1666666666667
4563,2.8,89.3333333333333
4564,2.85,88.5
4565,2.9,87.6666666666667
4566,2.95,86.8333333333333
4567,3.0,86.0
4568,3.15,84.8333333333333
4569,3.3,83.6666666666667
4570,3.45,82.5
4571,3.6,81.3333333333333
4572,3.75,80.1666666666667
4573,3.9,79.0
4574,4.05,78.3333333333333
4575,4.2,77.6666666666667
4576,4.35,77.0
4577,4.5,76.3333333333333
4578,4.65,75.6666666666667
4579,4.8,75.0
4580,4.71666666666667,74.6666666666667
4581,4.633333333333329,74.3333333333333
4582,4.55,74.0
4583,4.46666666666667,73.6666666666667
4584,4.383333333333329,73.3333333333333
4585,4.3,73.0
4586,4.55,71.8333333333333
4587,4.8,70.6666666666667
4588,5.05,69.5
4589,5.3,68.3333333333333
4590,5.55,67.1666666666667
4591,5.8,66.0
4592,5.8333333333333295,66.0
4593,5.86666666666667,66.0
4594,5.9,66.0
4595,5.93333333333333,66.0
4596,5.96666666666667,66.0
4597,6.0,66.0
4598,5.98333333333333,66.0
4599,5.96666666666667,66.0
4600,5.95,66.0
4601,5.93333333333333,66.0
4602,5.91666666666667,66.0
4603,5.9,66.0
4604,5.75,66.5
4605,5.6,67.0
4606,5.45,67.5
4607,5.3,68.0
4608,5.15,68.5
4609,5.0,69.0
4610,4.75,70.5
4611,4.5,72.0
4612,4.25,73.5
4613,4.0,75.0
4614,3.75,76.5
4615,3.5,78.0
4616,3.41666666666667,78.3333333333333
4617,3.3333333333333295,78.6666666666667
4618,3.25,79.0
4619,3.16666666666667,79.3333333333333
4620,3.0833333333333295,79.6666666666667
4621,3.0,80.0
4622,2.91666666666667,80.5
4623,2.8333333333333295,81.0
4624,2.75,81.5
4625,2.66666666666667,82.0
4626,2.5833333333333295,82.5
4627,2.5,83.0
4628,2.45,83.0
4629,2.4,83.0
4630,2.35,83.0
4631,2.3,83.0
4632,2.25,83.0
4633,2.2,83.0
4634,2.2,83.5
4635,2.2,84.0
4636,2.2,84.5
4637,2.2,85.0
4638,2.2,85.5
4639,2.2,86.0
4640,2.03333333333333,86.8333333333333
4641,1.86666666666667,87.6666666666667
4642,1.7,88.5
4643,1.53333333333333,89.3333333333333
4644,1.36666666666667,90.1666666666667
4645,1.2,91.0
4646,1.23333333333333,90.6666666666667
4647,1.26666666666667,90.3333333333333
4648,1.3,90.0
4649,1.33333333333333,89.6666666666667
4650,1.36666666666667,89.3333333333333
4651,1.4,89.0
4652,1.33333333333333,89.1666666666667
4653,1.26666666666667,89.3333333333333
4654,1.2,89.5
4655,1.13333333333333,89.6666666666667
4656,1.06666666666667,89.8333333333333
4657,1.0,90.0
4658,0.883333333333333,90.1666666666667
4659,0.766666666666667,90.3333333333333
4660,0.65,90.5
4661,0.533333333333333,90.6666666666667
4662,0.4166666666666671,90.8333333333333
4663,0.3,91.0
4664,0.2,91.1666666666667
4665,0.1,91.3333333333333
4666,0.0,91.5
4667,-0.1,91.6666666666667
4668,-0.2,91.8333333333333
4669,-0.3,92.0
4670,-0.166666666666667,92.0
4671,-0.03333333333333329,92.0
4672,0.1,92.0
4673,0.233333333333333,92.0
4674,0.366666666666667,92.0
4675,0.5,92.0
4676,0.633333333333333,91.1666666666667
4677,0.766666666666667,90.3333333333333
4678,0.9,89.5
4679,1.03333333333333,88.6666666666667
4680,1.16666666666667,87.8333333333333
4681,1.3,87.0
4682,1.26666666666667,87.1666666666667
4683,1.23333333333333,87.3333333333333
4684,1.2,87.5
4685,1.16666666666667,87.6666666666667
4686,1.13333333333333,87.8333333333333
4687,1.1,88.0
4688,1.2,87.8333333333333
4689,1.3,87.6666666666667
4690,1.4,87.5
4691,1.5,87.3333333333333
4692,1.6,87.1666666666667
4693,1.7,87.0
4694,1.51666666666667,88.0
4695,1.33333333333333,89.0
4696,1.15,90.0
4697,0.966666666666667,91.0
4698,0.7833333333333331,92.0
4699,0.6,93.0
4700,0.716666666666667,92.6666666666667
4701,0.833333333333333,92.3333333333333
4702,0.95,92.0
4703,1.06666666666667,91.6666666666667
4704,1.18333333333333,91.3333333333333
4705,1.3,91.0
4706,1.5,90.1666666666667
4707,1.7,89.3333333333333
4708,1.9,88.5
4709,2.1,87.6666666666667
4710,2.3,86.8333333333333
4711,2.5,86.0
4712,2.5833333333333295,85.6666666666667
4713,2.66666666666667,85.3333333333333
4714,2.75,85.0
4715,2.8333333333333295,84.6666666666667
4716,2.91666666666667,84.3333333333333
4717,3.0,84.0
4718,2.9833333333333294,85.1666666666667
4719,2.9666666666666694,86.3333333333333
4720,2.95,87.5
4721,2.93333333333333,88.6666666666667
4722,2.91666666666667,89.8333333333333
4723,2.9,91.0
4724,2.91666666666667,91.5
4725,2.93333333333333,92.0
4726,2.95,92.5
4727,2.9666666666666694,93.0
4728,2.9833333333333294,93.5
4729,3.0,94.0
4730,3.03333333333333,94.1666666666667
4731,3.06666666666667,94.3333333333333
4732,3.1,94.5
4733,3.13333333333333,94.6666666666667
4734,3.16666666666667,94.8333333333333
4735,3.2,95.0
4736,3.28333333333333,95.0
4737,3.36666666666667,95.0
4738,3.45,95.0
4739,3.53333333333333,95.0
4740,3.61666666666667,95.0
4741,3.7,95.0
4742,3.7166666666666694,95.0
4743,3.7333333333333294,95.0
4744,3.75,95.0
4745,3.7666666666666706,95.0
4746,3.7833333333333297,95.0
4747,3.8,95.0
4748,3.7833333333333297,95.0
4749,3.7666666666666706,95.0
4750,3.75,95.0
4751,3.7333333333333294,95.0
4752,3.7166666666666694,95.0
4753,3.7,95.0
4754,3.6666666666666705,95.1666666666667
4755,3.6333333333333298,95.3333333333333
4756,3.6,95.5
4757,3.56666666666667,95.6666666666667
4758,3.53333333333333,95.8333333333333
4759,3.5,96.0
4760,3.5,96.0
4761,3.5,96.0
4762,3.5,96.0
4763,3.5,96.0
4764,3.5,96.0
4765,3.5,96.0
4766,3.5,96.0
4767,3.5,96.0
4768,3.5,96.0
4769,3.5,96.0
4770,3.5,96.0
4771,3.5,96.0
4772,3.4666666666666694,96.1666666666667
4773,3.43333333333333,96.3333333333333
4774,3.4,96.5
4775,3.36666666666667,96.6666666666667
4776,3.3333333333333295,96.8333333333333
4777,3.3,97.0
4778,3.2666666666666706,97.1666666666667
4779,3.2333333333333294,97.3333333333333
4780,3.2,97.5
4781,3.16666666666667,97.6666666666667
4782,3.13333333333333,97.8333333333333
4783,3.1,98.0
4784,3.0833333333333295,98.0
4785,3.06666666666667,98.0
4786,3.05,98.0
4787,3.03333333333333,98.0
4788,3.0166666666666706,98.0
4789,3.0,98.0
4790,2.9833333333333294,98.0
4791,2.9666666666666694,98.0
4792,2.95,98.0
4793,2.93333333333333,98.0
4794,2.91666666666667,98.0
4795,2.9,98.0
4796,2.86666666666667,98.1666666666667
4797,2.8333333333333295,98.3333333333333
4798,2.8,98.5
4799,2.7666666666666706,98.6666666666667
4800,2.7333333333333294,98.8333333333333
4801,2.7,99.0
4802,2.7,99.0
4803,2.7,99.0
4804,2.7,99.0
4805,2.7,99.0
4806,2.7,99.0
4807,2.7,99.0
4808,2.7,98.8333333333333
4809,2.7,98.6666666666667
4810,2.7,98.5
4811,2.7,98.3333333333333
4812,2.7,98.1666666666667
4813,2.7,98.0
4814,2.7,97.8333333333333
4815,2.7,97.6666666666667
4816,2.7,97.5
4817,2.7,97.3333333333333
4818,2.7,97.1666666666667
4819,2.7,97.0
4820,2.66666666666667,96.6666666666667
4821,2.63333333333333,96.3333333333333
4822,2.6,96.0
4823,2.56666666666667,95.6666666666667
4824,2.53333333333333,95.3333333333333
4825,2.5,95.0
4826,2.5,95.1666666666667
4827,2.5,95.3333333333333
4828,2.5,95.5
4829,2.5,95.6666666666667
4830,2.5,95.8333333333333
4831,2.5,96.0
4832,2.4833333333333294,96.1666666666667
4833,2.4666666666666694,96.3333333333333
4834,2.45,96.5
4835,2.43333333333333,96.6666666666667
4836,2.41666666666667,96.8333333333333
4837,2.4,97.0
4838,2.4,97.0
4839,2.4,97.0
4840,2.4,97.0
4841,2.4,97.0
4842,2.4,97.0
4843,2.4,97.0
4844,2.41666666666667,97.0
4845,2.43333333333333,97.0
4846,2.45,97.0
4847,2.4666666666666694,97.0
4848,2.4833333333333294,97.0
4849,2.5,97.0
4850,2.53333333333333,96.6666666666667
4851,2.56666666666667,96.3333333333333
4852,2.6,96.0
4853,2.63333333333333,95.6666666666667
4854,2.66666666666667,95.3333333333333
4855,2.7,95.0
4856,2.7,95.0
4857,2.7,95.0
4858,2.7,95.0
4859,2.7,95.0
4860,2.7,95.0
4861,2.7,95.0
4862,2.75,95.0
4863,2.8,95.0
4864,2.85,95.0
4865,2.9,95.0
4866,2.95,95.0
4867,3.0,95.0
4868,3.05,94.0
4869,3.1,93.0
4870,3.15,92.0
4871,3.2,91.0
4872,3.25,90.0
4873,3.3,89.0
4874,3.31666666666667,88.8333333333333
4875,3.3333333333333295,88.6666666666667
4876,3.35,88.5
4877,3.36666666666667,88.3333333333333
4878,3.38333333333333,88.1666666666667
4879,3.4,88.0
4880,3.38333333333333,88.1666666666667
4881,3.36666666666667,88.3333333333333
4882,3.35,88.5
4883,3.3333333333333295,88.6666666666667
4884,3.31666666666667,88.8333333333333
4885,3.3,89.0
4886,3.28333333333333,89.3333333333333
4887,3.2666666666666706,89.6666666666667
4888,3.25,90.0
4889,3.2333333333333294,90.3333333333333
4890,3.2166666666666694,90.6666666666667
4891,3.2,91.0
4892,3.11666666666667,91.3333333333333
4893,3.03333333333333,91.6666666666667
4894,2.95,92.0
4895,2.86666666666667,92.3333333333333
4896,2.78333333333333,92.6666666666667
4897,2.7,93.0
4898,2.7333333333333294,93.0
4899,2.7666666666666706,93.0
4900,2.8,93.0
4901,2.8333333333333295,93.0
4902,2.86666666666667,93.0
4903,2.9,93.0
4904,2.91666666666667,92.6666666666667
4905,2.93333333333333,92.3333333333333
4906,2.95,92.0
4907,2.9666666666666694,91.6666666666667
4908,2.9833333333333294,91.3333333333333
4909,3.0,91.0
4910,2.95,90.3333333333333
4911,2.9,89.6666666666667
4912,2.85,89.0
4913,2.8,88.3333333333333
4914,2.75,87.6666666666667
4915,2.7,87.0
4916,2.61666666666667,87.0
4917,2.53333333333333,87.0
4918,2.45,87.0
4919,2.36666666666667,87.0
4920,2.28333333333333,87.0
4921,2.2,87.0
4922,2.2,87.6666666666667
4923,2.2,88.3333333333333
4924,2.2,89.0
4925,2.2,89.6666666666667
4926,2.2,90.3333333333333
4927,2.2,91.0
4928,2.2333333333333294,91.3333333333333
4929,2.2666666666666706,91.6666666666667
4930,2.3,92.0
4931,2.3333333333333295,92.3333333333333
4932,2.36666666666667,92.6666666666667
4933,2.4,93.0
4934,2.43333333333333,92.8333333333333
4935,2.4666666666666694,92.6666666666667
4936,2.5,92.5
4937,2.53333333333333,92.3333333333333
4938,2.56666666666667,92.1666666666667
4939,2.6,92.0
4940,2.5833333333333295,92.1666666666667
4941,2.56666666666667,92.3333333333333
4942,2.55,92.5
4943,2.53333333333333,92.6666666666667
4944,2.5166666666666706,92.8333333333333
4945,2.5,93.0
4946,2.4833333333333294,93.0
4947,2.4666666666666694,93.0
4948,2.45,93.0
4949,2.43333333333333,93.0
4950,2.41666666666667,93.0
4951,2.4,93.0
4952,2.41666666666667,93.0
4953,2.43333333333333,93.0
4954,2.45,93.0
4955,2.4666666666666694,93.0
4956,2.4833333333333294,93.0
4957,2.5,93.0
4958,2.4833333333333294,93.0
4959,2.4666666666666694,93.0
4960,2.45,93.0
4961,2.43333333333333,93.0
4962,2.41666666666667,93.0
4963,2.4,93.0
4964,2.38333333333333,92.3333333333333
4965,2.36666666666667,91.6666666666667
4966,2.35,91.0
4967,2.3333333333333295,90.3333333333333
4968,2.31666666666667,89.6666666666667
4969,2.3,89.0
4970,2.3333333333333295,88.6666666666667
4971,2.36666666666667,88.3333333333333
4972,2.4,88.0
4973,2.43333333333333,87.6666666666667
4974,2.4666666666666694,87.3333333333333
4975,2.5,87.0
4976,2.4666666666666694,86.0
4977,2.43333333333333,85.0
4978,2.4,84.0
4979,2.36666666666667,83.0
4980,2.3333333333333295,82.0
4981,2.3,81.0
4982,2.13333333333333,80.6666666666667
4983,1.9666666666666697,80.3333333333333
4984,1.8,80.0
4985,1.63333333333333,79.6666666666667
4986,1.46666666666667,79.3333333333333
4987,1.3,79.0
4988,1.33333333333333,79.3333333333333
4989,1.36666666666667,79.6666666666667
4990,1.4,80.0
4991,1.43333333333333,80.3333333333333
4992,1.46666666666667,80.6666666666667
4993,1.5,81.0
4994,1.7,80.3333333333333
4995,1.9,79.6666666666667
4996,2.1,79.0
4997,2.3,78.3333333333333
4998,2.5,77.6666666666667
4999,2.7,77.0
5000,2.88333333333333,75.8333333333333
5001,3.06666666666667,74.6666666666667
5002,3.25,73.5
5003,3.43333333333333,72.3333333333333
5004,3.61666666666667,71.1666666666667
5005,3.8,70.0
5006,4.0,68.8333333333333
5007,4.2,67.6666666666667
5008,4.4,66.5
5009,4.6,65.3333333333333
5010,4.8,64.1666666666667
5011,5.0,63.0
5012,5.0,62.8333333333333
5013,5.0,62.6666666666667
5014,5.0,62.5
5015,5.0,62.3333333333333
5016,5.0,62.1666666666667
5017,5.0,62.0
5018,5.0833333333333295,61.6666666666667
5019,5.16666666666667,61.3333333333333
5020,5.25,61.0
5021,5.3333333333333295,60.6666666666667
5022,5.41666666666667,60.3333333333333
5023,5.5,60.0
5024,5.51666666666667,60.3333333333333
5025,5.53333333333333,60.6666666666667
5026,5.55,61.0
5027,5.56666666666667,61.3333333333333
5028,5.5833333333333295,61.6666666666667
5029,5.6,62.0
5030,5.56666666666667,62.0
5031,5.53333333333333,62.0
5032,5.5,62.0
5033,5.46666666666667,62.0
5034,5.43333333333333,62.0
5035,5.4,62.0
5036,5.3333333333333295,62.3333333333333
5037,5.26666666666667,62.6666666666667
5038,5.2,63.0
5039,5.133333333333329,63.3333333333333
5040,5.06666666666667,63.6666666666667
5041,5.0,64.0
5042,4.76666666666667,65.3333333333333
5043,4.53333333333333,66.6666666666667
5044,4.3,68.0
5045,4.06666666666667,69.3333333333333
5046,3.8333333333333295,70.6666666666667
5047,3.6,72.0
5048,3.4,73.3333333333333
5049,3.2,74.6666666666667
5050,3.0,76.0
5051,2.8,77.3333333333333
5052,2.6,78.6666666666667
5053,2.4,80.0
5054,2.18333333333333,80.8333333333333
5055,1.9666666666666697,81.6666666666667
5056,1.75,82.5
5057,1.53333333333333,83.3333333333333
5058,1.31666666666667,84.1666666666667
5059,1.1,85.0
5060,1.0,85.5
5061,0.9,86.0
5062,0.8,86.5
5063,0.7,87.0
5064,0.6,87.5
5065,0.5,88.0
5066,0.4,88.3333333333333
5067,0.3,88.6666666666667
5068,0.2,89.0
5069,0.1,89.3333333333333
5070,0.0,89.6666666666667
5071,-0.1,90.0
5072,-0.18333333333333296,90.1666666666667
5073,-0.266666666666667,90.3333333333333
5074,-0.35,90.5
5075,-0.43333333333333296,90.6666666666667
5076,-0.516666666666667,90.8333333333333
5077,-0.6,91.0
5078,-0.6,91.1666666666667
5079,-0.6,91.3333333333333
5080,-0.6,91.5
5081,-0.6,91.6666666666667
5082,-0.6,91.8333333333333
5083,-0.6,92.0
5084,-0.6,91.3333333333333
5085,-0.6,90.6666666666667
5086,-0.6,90.0
5087,-0.6,89.3333333333333
5088,-0.6,88.6666666666667
5089,-0.6,88.0
5090,-0.766666666666667,89.1666666666667
5091,-0.933333333333333,90.3333333333333
5092,-1.1,91.5
5093,-1.26666666666667,92.6666666666667
5094,-1.43333333333333,93.8333333333333
5095,-1.6,95.0
5096,-1.56666666666667,95.1666666666667
5097,-1.53333333333333,95.3333333333333
5098,-1.5,95.5
5099,-1.46666666666667,95.6666666666667
5100,-1.43333333333333,95.8333333333333
5101,-1.4,96.0
5102,-1.6,95.0
5103,-1.8,94.0
5104,-2.0,93.0
5105,-2.2,92.0
5106,-2.4,91.0
5107,-2.6,90.0
5108,-2.65,90.8333333333333
5109,-2.7,91.6666666666667
5110,-2.75,92.5
5111,-2.8,93.3333333333333
5112,-2.85,94.1666666666667
5113,-2.9,95.0
5114,-2.88333333333333,95.1666666666667
5115,-2.86666666666667,95.3333333333333
5116,-2.85,95.5
5117,-2.8333333333333295,95.6666666666667
5118,-2.81666666666667,95.8333333333333
5119,-2.8,96.0
5120,-2.86666666666667,95.6666666666667
5121,-2.93333333333333,95.3333333333333
5122,-3.0,95.0
5123,-3.06666666666667,94.6666666666667
5124,-3.13333333333333,94.3333333333333
5125,-3.2,94.0
5126,-3.25,93.6666666666667
5127,-3.3,93.3333333333333
5128,-3.35,93.0
5129,-3.4,92.6666666666667
5130,-3.45,92.3333333333333
5131,-3.5,92.0
5132,-3.16666666666667,92.0
5133,-2.8333333333333295,92.0
5134,-2.5,92.0
5135,-2.16666666666667,92.0
5136,-1.8333333333333297,92.0
5137,-1.5,92.0
5138,-1.26666666666667,93.0
5139,-1.03333333333333,94.0
5140,-0.8,95.0
5141,-0.566666666666667,96.0
5142,-0.3333333333333329,97.0
5143,-0.1,98.0
5144,0.2,96.5
5145,0.5,95.0
5146,0.8,93.5
5147,1.1,92.0
5148,1.4,90.5
5149,1.7,89.0
5150,1.9,85.3333333333333
5151,2.1,81.6666666666667
5152,2.3,78.0
5153,2.5,74.3333333333333
5154,2.7,70.6666666666667
5155,2.9,67.0
5156,3.03333333333333,66.6666666666667
5157,3.16666666666667,66.3333333333333
5158,3.3,66.0
5159,3.43333333333333,65.6666666666667
5160,3.56666666666667,65.3333333333333
5161,3.7,65.0
5162,3.8166666666666704,64.0
5163,3.9333333333333296,63.0
5164,4.05,62.0
5165,4.16666666666667,61.0
5166,4.28333333333333,60.0
5167,4.4,59.0
5168,4.41666666666667,58.3333333333333
5169,4.43333333333333,57.6666666666667
5170,4.45,57.0
5171,4.46666666666667,56.3333333333333
5172,4.48333333333333,55.6666666666667
5173,4.5,55.0
5174,4.53333333333333,54.3333333333333
5175,4.56666666666667,53.6666666666667
5176,4.6,53.0
5177,4.633333333333329,52.3333333333333
5178,4.66666666666667,51.6666666666667
5179,4.7,51.0
5180,4.6,51.5
5181,4.5,52.0
5182,4.4,52.5
5183,4.3,53.0
5184,4.2,53.5
5185,4.1,54.0
5186,3.75,55.8333333333333
5187,3.4,57.6666666666667
5188,3.05,59.5
5189,2.7,61.3333333333333
5190,2.35,63.1666666666667
5191,2.0,65.0
5192,1.85,65.5
5193,1.7,66.0
5194,1.55,66.5
5195,1.4,67.0
5196,1.25,67.5
5197,1.1,68.0
5198,0.883333333333333,69.1666666666667
5199,0.666666666666667,70.3333333333333
5200,0.45,71.5
5201,0.233333333333333,72.6666666666667
5202,0.0166666666666666,73.8333333333333
5203,-0.2,75.0
5204,-0.45,76.5
5205,-0.7,78.0
5206,-0.95,79.5
5207,-1.2,81.0
5208,-1.45,82.5
5209,-1.7,84.0
5210,-1.66666666666667,83.8333333333333
5211,-1.63333333333333,83.6666666666667
5212,-1.6,83.5
5213,-1.56666666666667,83.3333333333333
5214,-1.53333333333333,83.1666666666667
5215,-1.5,83.0
5216,-1.55,83.3333333333333
5217,-1.6,83.6666666666667
5218,-1.65,84.0
5219,-1.7,84.3333333333333
