sampleID,Kitchen,Living Room,Laundry Room,Office Room,Bathroom,North building,Ironing Room,Teenager room,Parents room
3579,21.745,21.39,21.884444444444398,19.89,18.638888888888896,10.6,18.4877777777778,20.1333333333333,18.6
3580,21.79,21.463333333333296,21.89,19.89,18.638888888888896,10.69,18.4755555555556,20.111111111111104,18.6
3581,21.856666666666698,21.533333333333296,21.89,19.89,18.611111111111104,10.69,18.5,20.1,18.6
3582,22.0,21.6,21.89,20.0,18.6055555555556,10.5666666666667,18.5,20.1,18.6
3583,22.0,21.6,21.908333333333296,20.066666666666695,18.6722222222222,10.5,18.5,20.1,18.6
3584,22.0,21.7,22.0,20.1333333333333,18.6333333333333,10.5,18.5,20.1,18.6
3585,22.0,21.7,22.0,20.2,18.6,10.5,18.5,20.1,18.7
3586,22.0,21.7,22.0,20.2,18.6222222222222,10.5,18.5,20.0777777777778,18.7
3587,22.066666666666695,21.7,22.0,20.2,18.6444444444444,10.5333333333333,18.5,20.0833333333333,18.7
3588,22.1,21.73,22.0,20.29,18.6722222222222,10.6,18.5,20.0222222222222,18.6666666666667
3589,22.1,21.79,21.993888888888897,20.29,18.688888888888897,10.6,18.5,20.0222222222222,18.6666666666667
3590,22.1,21.79,21.9022222222222,20.29,18.677777777777802,10.6,18.5,20.0,18.6
3591,22.1,21.79,21.9022222222222,20.29,18.7,10.6,18.5,20.0,18.6
3592,22.1,21.7,21.9205555555556,20.356666666666698,18.7,10.6,18.5,20.0,18.6
3593,22.1,21.7,21.963333333333296,20.29,18.7,10.5,18.5,20.0,18.6
3594,22.1,21.7,22.0,20.29,18.7,10.5,18.5,19.9755555555556,18.6
3595,22.1,21.7,22.0,20.2,18.7,10.5,18.5,19.945,18.6
3596,22.1333333333333,21.79,22.0,20.2,18.7,10.5,18.5,19.9022222222222,18.6
3597,22.2,21.79,22.0,20.1,18.7,10.5,18.5,19.9205555555556,18.6
3598,22.2,21.79,22.0,20.1,18.7,10.5,18.5,19.908333333333296,18.6
3599,22.2,21.79,22.0,20.1,18.7,10.5,18.5,19.9144444444444,18.6
3600,22.2,21.79,22.0,20.1,18.7,10.5,18.5,19.89,18.6
3601,22.2,21.79,22.0,20.0,18.7,10.5,18.5,19.89,18.6
3602,22.2,21.79,22.066666666666695,20.0,18.7,10.426666666666701,18.5,19.89,18.6
3603,22.23,21.823333333333295,22.0,20.1,18.7,10.36,18.5,19.89,18.6
3604,22.29,21.89,22.0,20.1,18.7,10.3,18.5,19.89,18.6
3605,22.323333333333295,21.89,22.066666666666695,20.1,18.7,10.3,18.5,19.9383333333333,18.6
3606,22.39,21.963333333333296,22.066666666666695,20.1,18.7,10.19,18.5,20.066666666666695,18.6
3607,22.39,22.0,22.1,20.1,18.7,10.19,18.5,20.1883333333333,18.533333333333296
3608,22.463333333333296,22.066666666666695,22.125,20.1,18.7,10.16,18.5,20.28,18.6
3609,22.533333333333296,22.1,22.1333333333333,20.1,18.7,10.1,18.5,20.35111111111109,18.6
3610,22.6,22.1666666666667,22.2,20.1666666666667,18.7,10.0666666666667,18.5,20.445,18.6
3611,22.7,22.29,22.2,20.1333333333333,18.7,10.0666666666667,18.5,20.5833333333333,18.6
3612,22.7,22.356666666666698,22.29,20.2,18.7,10.0666666666667,18.5,20.65,18.6
3613,22.79,22.426666666666698,22.29,20.2,18.7,10.0,18.5,20.705,18.6
3614,22.79,22.5,22.29,20.2,18.72,10.0,18.5,20.78,18.6
3615,22.823333333333295,22.5,22.29,20.2,18.72,9.92666666666667,18.5,20.873333333333296,18.6
3616,22.89,22.566666666666695,22.29,20.2,18.745,9.89,18.516666666666698,20.9022222222222,18.6
3617,22.926666666666698,22.6,22.29,20.26,18.75,9.83,18.5222222222222,20.945,18.6
3618,23.0,22.6,22.29,20.29,18.76,9.69,18.5777777777778,21.05,18.6
3619,23.0,22.566666666666695,22.29,20.29,18.765,9.63,18.55,21.1,18.6
3620,23.0,22.426666666666698,22.29,20.323333333333295,18.765,9.5,18.533333333333296,21.1,18.6
3621,22.926666666666698,22.39,22.29,20.39,18.755,9.4725,18.5,21.1277777777778,18.6
3622,22.89,22.356666666666698,22.29,20.533333333333296,18.75,9.39,18.533333333333296,21.188888888888897,18.6
3623,22.89,22.29,22.29,20.6,18.775,9.26333333333333,18.533333333333296,21.25,18.6
3624,22.89,22.29,22.29,20.6,18.79,9.19,18.5,21.21,18.6
3625,22.823333333333295,22.29,22.29,20.6,18.745,9.1,18.55,21.111111111111104,18.6
3626,22.79,22.29,22.29,20.5,18.755,9.1,18.5277777777778,21.033333333333296,18.6
3627,22.79,22.29,22.29,20.5,18.79,9.06666666666667,18.51111111111109,20.9694444444444,18.6
3628,22.79,22.26,22.29,20.39,18.79,9.06666666666667,18.533333333333296,20.9022222222222,18.6
3629,22.73,22.2,22.29,20.39,18.79,9.0,18.5277777777778,20.884444444444398,18.6
3630,22.7,22.2,22.29,20.39,18.79,9.0,18.566666666666695,20.823333333333295,18.6
3631,22.7,22.1333333333333,22.29,20.323333333333295,18.79,9.0,18.5277777777778,20.8122222222222,18.533333333333296
3632,22.7,22.1,22.29,20.29,18.79,9.0,18.5,20.77,18.6
3633,22.6333333333333,22.1,22.29,20.29,18.79,9.0,18.5,20.73,18.6
3634,22.6,22.066666666666695,22.29,20.356666666666698,18.79,9.0,18.5,20.79,18.6
3635,22.6,21.926666666666698,22.39,20.39,18.78,9.0,18.572222222222198,20.873333333333296,18.6666666666667
3636,22.5,21.89,22.39,20.39,18.735,9.0,18.588888888888896,20.9022222222222,18.7
3637,22.5,21.89,22.5,20.323333333333295,18.71,9.033333333333328,18.6,20.9694444444444,18.7
3638,22.5,21.856666666666698,22.5,20.323333333333295,18.7,9.1,18.6,21.0,18.7
3639,22.4175,21.79,22.5,20.29,18.7,9.1,18.6,21.0,18.7
3640,22.39,21.76,22.5,20.23,18.7,9.16,18.6,21.0,18.7
3641,22.39,21.7,22.5,20.2,18.7,9.16,18.6,21.0,18.7
3642,22.323333333333295,21.7,22.5,20.2,18.71,9.19,18.6,20.945,18.7
3643,22.29,21.6666666666667,22.6,20.2,18.71,9.19,18.6,20.89,18.7
3644,22.29,21.6,22.6,20.1333333333333,18.7,9.3,18.6,20.873333333333296,18.76
3645,22.2,21.6,22.6,20.1,18.7,9.36,18.6,20.8011111111111,18.76
3646,22.2,21.533333333333296,22.6,20.1,18.7,9.5,18.6,20.79,18.76
3647,22.1666666666667,21.5,22.6,20.033333333333296,18.7,9.5,18.6,20.79,18.79
3648,22.1,21.5,22.6333333333333,20.033333333333296,18.7,9.6,18.6,20.79,18.79
3649,22.1,21.5,22.6333333333333,20.0,18.7,9.66,18.6,20.79,18.79
3650,22.033333333333296,21.426666666666698,22.6666666666667,20.0,18.7,9.69,18.6,20.79,18.79
3651,22.0,21.39,22.6,20.0,18.7,9.69,18.6,20.79,18.79
3652,22.0,21.39,22.6,19.963333333333296,18.7,9.66,18.6,20.79,18.79
3653,21.963333333333296,21.323333333333295,22.6,19.89,18.7,9.533333333333328,18.6,20.79,18.79
3654,21.89,21.323333333333295,22.6,19.89,18.7,9.12666666666667,18.6,20.78,18.79
3655,21.89,21.29,22.6666666666667,19.89,18.7,8.92666666666667,18.6,20.77,18.79
3656,21.823333333333295,21.23,22.7,19.89,18.7,8.8,18.6,20.77,18.79
3657,21.79,21.2,22.6333333333333,19.89,18.7,8.894999999999998,18.6,20.76,18.79
3658,21.79,21.2,22.566666666666695,19.89,18.7,9.06666666666667,18.6,20.77,18.79
3659,21.745,21.2,22.5,19.823333333333295,18.7,9.1,18.6,20.72,18.823333333333295
3660,21.76,21.1333333333333,22.5,19.79,18.7,9.1,18.6,20.735,18.823333333333295
3661,21.7,21.1,22.566666666666695,19.79,18.7,9.1,18.6,20.71,18.79
3662,21.6666666666667,21.1,22.6,19.79,18.7,9.033333333333328,18.6,20.71,18.815
3663,21.6,21.1,22.6,19.79,18.7,9.033333333333328,18.6,20.7,18.89
3664,21.6,21.1,22.6,19.76,18.7,9.1,18.6,20.7,18.823333333333295
3665,21.6,21.1,22.6,19.76,18.7,9.1,18.6,20.7,18.89
3666,21.6,21.0,22.6,19.7,18.7,9.1,18.6,20.7,18.89
3667,21.6,21.0,22.6,19.7,18.7,9.1,18.6,20.7,18.89
3668,21.5,20.963333333333296,22.6,19.7,18.7,9.033333333333328,18.6,20.7,18.89
3669,21.5,20.963333333333296,22.6,19.7,18.7,8.96333333333333,18.6,20.7,18.89
3670,21.5,20.89,22.6,19.7,18.7,8.83,18.6,20.7,18.89
3671,21.5,20.89,22.566666666666695,19.7,18.7,8.8,18.6,20.7,18.89
3672,21.463333333333296,20.89,22.566666666666695,19.6333333333333,18.7,8.72666666666667,18.6,20.7,18.89
3673,21.39,20.89,22.5,19.6333333333333,18.7,8.599999999999998,18.6,20.7,18.89
3674,21.39,20.79,22.5,19.6333333333333,18.6944444444444,8.53333333333333,18.6,20.7,18.89
3675,21.39,20.79,22.39,19.6,18.683333333333305,8.5,18.6,20.7,18.89
3676,21.39,20.79,22.39,19.6,18.7,8.5,18.6,20.7,18.89
3677,21.39,20.79,22.39,19.6,18.65,8.5,18.6,20.7,18.89
3678,21.39,20.79,22.39,19.6,18.65,8.46333333333333,18.6,20.7,18.89
3679,21.365,20.79,22.356666666666698,19.6,18.638888888888896,8.39,18.6,20.7,18.89
3680,21.29,20.745,22.356666666666698,19.6,18.6,8.39,18.6,20.7,18.963333333333296
3681,21.29,20.7,22.39,19.6,18.6,8.39,18.6,20.7,18.9175
3682,21.29,20.7,22.39,19.533333333333296,18.6444444444444,8.39,18.6,20.7,19.0
3683,21.29,20.7,22.29,19.5,18.6222222222222,8.39,18.6,20.7,18.926666666666698
3684,21.29,20.7,22.29,19.5,18.638888888888896,8.3,18.6,20.677777777777802,18.926666666666698
3685,21.26,20.7,22.2,19.5,18.6277777777778,8.22666666666667,18.6,20.6555555555556,18.89
3686,21.2,20.6333333333333,22.2,19.5,18.6,7.83,18.6,20.6722222222222,18.963333333333296
3687,21.2,20.6,22.2,19.5,18.638888888888896,7.563333333333331,18.6,20.6444444444444,19.0
3688,21.2,20.6,22.23,19.5,18.6277777777778,7.263333333333329,18.6,20.6222222222222,18.926666666666698
3689,21.2,20.6,22.29,19.5,18.6,7.1233333333333295,18.6,20.6,19.0
3690,21.2,20.6,22.29,19.5,18.6,6.96666666666667,18.6,20.6,18.926666666666698
3691,21.1333333333333,20.566666666666695,22.29,19.426666666666698,18.6,6.9,18.6,20.6,19.0
3692,21.2,20.5,22.29,19.39,18.6,7.0,18.6,20.572222222222198,19.0
3693,21.1,20.5,22.29,19.39,18.6,7.22666666666667,18.6,20.5,19.0
3694,21.1,20.5,22.29,19.39,18.6,7.366666666666669,18.6,20.5,19.0
3695,21.1,20.5,22.23,19.39,18.6,7.6233333333333295,18.6,20.5,19.0
3696,21.1,20.5,22.29,19.39,18.6,7.83,18.6,20.5277777777778,19.0
3697,21.0,20.5,22.29,19.39,18.6,8.063333333333329,18.6,20.533333333333296,19.0
3698,21.0,20.426666666666698,22.29,19.39,18.6,8.26333333333333,18.6,20.6,19.0
3699,21.0,20.426666666666698,22.23,19.39,18.6,8.39,18.55,20.6,19.0
3700,21.1,20.4175,22.1666666666667,19.39,18.611111111111104,8.39,18.51111111111109,20.5777777777778,19.0
3701,21.033333333333296,20.39,22.1,19.39,18.611111111111104,8.5,18.5,20.516666666666698,19.0
3702,21.1,20.39,22.0,19.39,18.6,8.5,18.5,20.5,19.0
3703,21.1,20.39,21.926666666666698,19.39,18.6,8.599999999999998,18.5,20.5,19.0
3704,21.0,20.39,21.89,19.356666666666698,18.611111111111104,8.66,18.5,20.5,19.0
3705,21.0,20.39,21.89,19.29,18.611111111111104,8.72666666666667,18.5,20.5,19.0
3706,21.0,20.39,21.945,19.39,18.6,8.8,18.5,20.5,18.963333333333296
3707,21.0,20.39,21.89,19.39,18.6,8.92666666666667,18.5,20.5,18.89
3708,21.0,20.29,21.89,19.8,18.6222222222222,9.0,18.5,20.5,18.89
3709,21.0,20.29,21.79,20.2,18.616666666666696,9.16666666666667,18.5,20.5,18.89
3710,21.0,20.29,21.79,20.1333333333333,18.6055555555556,9.395,18.5,20.5,18.89
3711,21.0,20.29,21.7,20.066666666666695,18.853888888888896,9.62666666666667,18.5,20.493888888888897,18.89
3712,21.0,20.323333333333295,21.7,20.0,21.6611111111111,9.83,18.5,20.426666666666698,18.89
3713,21.0,20.323333333333295,21.7,20.0,22.5327777777778,10.03,18.5,20.39,18.89
3714,21.0,20.323333333333295,21.7,20.0,21.6244444444444,10.4,18.5,20.445,18.89
3715,21.0,20.39,21.7,19.89,21.12,10.66,18.5,20.5,18.89
3716,21.0,20.39,21.7,19.89,20.814444444444398,10.83,18.5,20.5277777777778,18.89
3717,21.0,20.39,21.6666666666667,19.89,20.5833333333333,11.03,18.5,20.638888888888896,18.89
3718,21.0,20.39,21.6,19.89,20.4272222222222,11.2266666666667,18.5277777777778,20.745,18.89
3719,21.0,20.39,21.6,19.89,20.256111111111103,11.36,18.6,20.8794444444444,18.89
3720,21.0,20.39,21.6,19.89,20.049444444444397,11.3,18.6,20.9877777777778,18.89
3721,21.0,20.39,21.6,19.89,19.8522222222222,11.2266666666667,18.6,21.088888888888896,18.89
3722,21.0,20.39,21.6,19.89,19.715,11.19,18.6,21.198888888888895,18.89
3723,21.0,20.39,21.5,19.823333333333295,19.6722222222222,11.13,18.6,21.285,18.89
3724,21.0,20.39,21.5,19.823333333333295,19.6,11.13,18.6,21.29,18.89
3725,21.0,20.39,21.39,19.79,19.566666666666695,11.19,18.6,21.29,18.89
3726,20.926666666666698,20.39,21.39,19.79,19.538888888888895,11.256666666666701,18.6,21.265,18.89
3727,20.89,20.356666666666698,21.463333333333296,19.79,19.4805555555556,11.53,18.6,21.2,18.89
3728,20.89,20.29,21.5,19.76,19.35111111111109,11.745,18.6,21.15,18.89
3729,20.89,20.323333333333295,21.5,19.7,19.29,11.7633333333333,18.6,21.1,18.89
3730,20.89,20.323333333333295,21.5,19.7,19.26,11.63,18.6,21.088888888888896,18.89
3731,20.89,20.29,21.5,19.7,19.24,11.69,18.683333333333305,21.066666666666695,18.89
3732,20.89,20.356666666666698,21.5,19.7,19.285,11.69,18.7,21.1,18.89
3733,20.89,20.323333333333295,21.5,19.7,19.26,11.6,18.7,21.016666666666698,18.89
3734,20.89,20.39,21.5,19.7,19.285,11.6,18.7,21.0,18.89
3735,20.823333333333295,20.323333333333295,21.426666666666698,19.7,19.29,11.5666666666667,18.715,21.0,18.89
3736,20.89,20.39,21.39,19.7,19.29,11.5666666666667,18.79,21.0,18.89
3737,20.89,20.39,21.39,19.7,19.306666666666697,11.69,18.7955555555556,21.0,18.89
3738,20.9175,20.39,21.39,19.7,19.334444444444397,11.69,18.823333333333295,21.0,18.89
3739,21.0,20.445,21.39,19.7,19.39,11.5666666666667,18.845555555555602,21.0,18.89
3740,21.1,20.5,21.39,19.7,19.39,11.426666666666701,18.823333333333295,21.0,18.89
3741,21.1,20.5,21.463333333333296,19.7,19.39,11.39,18.878888888888895,21.0,18.89
3742,21.1,20.463333333333296,21.5,19.7,19.39,11.39,18.89,20.9755555555556,18.89
3743,21.1,20.39,21.426666666666698,19.7,19.39,11.39,18.89,20.9327777777778,18.89
3744,21.1,20.356666666666698,21.39,19.6333333333333,19.39,11.33,18.89,20.89,18.89
3745,21.1666666666667,20.29,21.39,19.6333333333333,19.39,11.1266666666667,18.89,20.89,18.89
3746,21.1333333333333,20.29,21.39,19.6,19.4205555555556,10.895,18.89,20.9205555555556,18.89
3747,21.26,20.29,21.426666666666698,19.6,19.408333333333296,10.6,18.806666666666697,21.0,18.823333333333295
3748,21.5,20.39,21.5,19.6,19.39,10.323333333333299,18.828888888888898,21.0,18.89
3749,21.5,20.39,21.5,19.6,19.35111111111109,10.19,18.85111111111109,20.9144444444444,18.823333333333295
3750,21.39,20.426666666666698,21.5,19.6,19.3011111111111,9.963333333333328,18.823333333333295,20.908333333333296,18.89
3751,21.463333333333296,20.5,21.5,19.6,19.29,9.89,18.79,20.89,18.823333333333295
3752,21.39,20.533333333333296,21.5,19.6,19.285,9.69,18.79,20.8622222222222,18.79
3753,21.463333333333296,20.6,21.5,19.5,19.23,9.63,18.79,20.79,18.79
3754,21.533333333333296,20.73,21.5,19.5,19.2,9.56666666666667,18.79,20.79,18.79
3755,21.6666666666667,20.79,21.463333333333296,19.5,19.2,9.5,18.79,20.79,18.79
3756,21.79,20.823333333333295,21.39,19.5,19.2,9.463333333333328,18.79,20.775,18.79
3757,21.856666666666698,20.963333333333296,21.5,19.5,19.183333333333305,9.33,18.79,20.785,18.79
3758,22.05,21.1,21.5,19.5,19.1944444444444,9.12666666666667,18.775,20.8122222222222,18.79
3759,22.1333333333333,21.23,21.5,19.39,19.1666666666667,9.0,18.765,20.891666666666698,18.73
3760,22.2,21.356666666666698,21.5,19.39,19.1055555555556,9.0,18.74,21.0,18.79
3761,22.323333333333295,21.533333333333296,21.5,19.39,19.1,9.12666666666667,18.735,21.005555555555603,18.79
3762,22.39,21.6666666666667,21.5,19.39,19.1,9.33,18.71,21.1055555555556,18.73
3763,22.426666666666698,21.73,21.5,19.39,19.116666666666696,9.463333333333328,18.74,21.203888888888898,18.73
3764,22.566666666666695,21.856666666666698,21.533333333333296,19.323333333333295,19.1055555555556,9.645,18.7,21.306666666666697,18.79
3765,22.7,22.033333333333296,21.6,19.29,19.1,9.8,18.7,21.356666666666698,18.76
3766,22.76,22.226666666666695,21.7,19.29,19.1,9.86,18.7,21.39,18.76
3767,22.926666666666698,22.323333333333295,21.7,19.29,19.1,10.0333333333333,18.7,21.4872222222222,18.7
3768,23.0,22.463333333333296,21.73,19.29,19.1,10.1,18.7,21.566666666666695,18.7
3769,23.1,22.6,21.79,19.29,19.1,10.33,18.7,21.616666666666692,18.7
3770,23.1,22.6666666666667,21.823333333333295,19.29,19.1,10.39,18.715,21.7,18.7
3771,23.2,22.7,21.89,19.29,19.1,10.36,18.73,21.705,18.7
3772,23.2,22.7,21.89,19.26,19.3422222222222,10.2266666666667,18.715,21.78,18.7
3773,23.2,22.7,21.89,19.2,20.488888888888898,10.19,18.715,21.79,18.7
3774,23.2,22.7,21.89,19.26,20.1922222222222,10.19,18.78,21.79,18.7
3775,23.2,22.7,21.823333333333295,19.2,19.928333333333295,10.16,18.78,21.7955555555556,18.7
3776,23.2,22.6333333333333,21.79,19.2,19.8011111111111,10.0333333333333,18.79,21.856666666666698,18.7675
3777,23.2,22.6,21.79,19.2,19.713888888888896,9.963333333333328,18.79,21.896111111111104,18.856666666666698
3778,23.2,22.575,21.7,19.2,19.6055555555556,9.89,18.77,21.963333333333296,18.89
3779,23.1333333333333,22.5,21.7,19.2,19.6,9.86,18.785,22.01111111111109,18.963333333333296
3780,23.1,22.5,21.7,19.2,19.538888888888895,9.86,18.765,22.0833333333333,19.0
3781,23.1,22.426666666666698,21.7,19.2,19.5,9.8,18.78,22.1,19.0
3782,23.0,22.39,21.7,19.2,19.5,9.895,18.79,22.1722222222222,19.0
3783,23.0,22.323333333333295,21.7,19.2,19.4205555555556,10.0666666666667,18.77,22.215,19.0
3784,22.963333333333296,22.29,21.7,19.2,19.39,10.19,18.79,22.29,19.0
3785,22.89,22.23,21.7,19.2,19.39,10.2633333333333,18.79,22.373333333333296,19.0
3786,22.79,22.2,21.7,19.2,19.39,10.39,18.79,22.4572222222222,18.926666666666698
3787,22.79,22.1333333333333,21.6666666666667,19.1666666666667,19.378888888888895,10.4633333333333,18.79,22.396111111111104,19.0
3788,22.76,22.066666666666695,21.6,19.1666666666667,19.2955555555556,10.5333333333333,18.79,22.39,19.0
3789,22.7,22.0,21.6,19.1,19.29,10.6,18.79,22.306666666666697,19.0
3790,22.7,22.0,21.6,19.1,19.3122222222222,10.6,18.79,22.29,19.0
3791,22.7,21.926666666666698,21.6,19.1,19.29,10.6,18.79,22.29,19.0
3792,22.6666666666667,21.89,21.6,19.1,19.29,10.7266666666667,18.79,22.265,19.0
3793,22.533333333333296,21.823333333333295,21.6,19.1,19.27,10.86,18.79,22.2,19.0
3794,22.5,21.79,21.6,19.1,19.27,11.13,18.79,22.188888888888897,19.0
3795,22.426666666666698,21.73,21.6333333333333,19.1,19.26,11.2633333333333,18.79,22.15,19.025
3796,22.39,21.7,21.7,19.1,19.245,11.39,18.79,22.1,19.033333333333296
3797,22.39,21.6333333333333,21.7,19.1,19.2,11.39,18.79,22.1,19.1
3798,22.34,21.6,21.7,19.1,19.2,11.39,18.79,22.088888888888892,19.1
3799,22.29,21.566666666666695,21.79,19.1,19.2,11.39,18.79,22.005555555555603,19.1
3800,22.29,21.5,21.79,19.1,19.2,11.245,18.79,22.05,19.1
3801,22.2,21.5,21.823333333333295,19.1,19.2,10.9333333333333,18.79,22.1,19.1
3802,22.1333333333333,21.426666666666698,21.89,19.1,19.2,10.7266666666667,18.79,22.066666666666695,19.1
3803,22.1,21.39,21.963333333333296,19.1,19.188888888888897,10.66,18.79,22.005555555555603,19.1
3804,22.1,21.39,22.0,19.1,19.1666666666667,10.66,18.79,21.9755555555556,19.1
3805,22.066666666666695,21.29,22.0,19.1,19.1666666666667,10.69,18.79,21.9877777777778,19.1
3806,22.0,21.29,22.0,19.066666666666695,19.1555555555556,10.69,18.79,21.9327777777778,19.1
3807,22.0,21.29,22.0,19.066666666666695,19.15,10.69,18.79,21.89,19.1
3808,21.926666666666698,21.23,22.1,19.066666666666695,19.111111111111104,10.563333333333299,18.79,21.89,19.1
3809,21.89,21.2,22.1,19.0,19.1,10.09,18.79,21.834444444444397,19.1
3810,21.89,21.2,22.1,19.0,19.1,9.83,18.79,21.806666666666697,19.1
3811,21.79,21.1333333333333,22.1666666666667,19.0,19.1,9.66,18.79,21.79,19.2
3812,21.79,21.1333333333333,22.2,19.0,19.1,9.533333333333328,18.79,21.79,19.2
3813,21.79,21.1,22.26,19.0,19.1,9.323333333333329,18.8122222222222,21.79,19.2
3814,21.79,21.1,22.29,19.0,19.1,9.13,18.79,21.79,19.15
3815,21.7,21.1,22.29,19.0,19.1,9.0,18.79,21.755,19.2
3816,21.7,21.033333333333296,22.29,19.0,19.1,8.92666666666667,18.806666666666697,21.7,19.2
3817,21.7,21.0,22.29,19.0,19.1,8.76333333333333,18.7955555555556,21.71,19.2
3818,21.675,21.0,22.29,19.0,19.1,8.6675,18.828888888888898,21.71,19.2
3819,21.6,21.0,22.29,19.0,19.1,8.599999999999998,18.823333333333295,21.7,19.2
3820,21.6,20.89,22.29,19.0,19.072222222222198,8.5,18.845555555555602,21.7,19.2
3821,21.6,20.89,22.29,18.926666666666698,19.066666666666695,8.42666666666667,18.823333333333295,21.7,19.2
3822,21.6,20.89,22.29,19.0,19.066666666666695,8.29333333333333,18.8177777777778,21.65,19.2
3823,21.6,20.89,22.29,18.89,19.01111111111109,7.96666666666667,18.856666666666698,21.6,19.2
3824,21.5,20.856666666666698,22.29,18.963333333333296,19.0,7.73,18.85111111111109,21.6,19.2
3825,21.5,20.79,22.2,19.0,19.0,7.53,18.856666666666698,21.6,19.2
3826,21.5,20.79,22.2,18.926666666666698,19.0222222222222,7.366666666666669,18.845555555555602,21.6,19.2
3827,21.5,20.79,22.2,18.89,19.0,7.16,18.828888888888898,21.572222222222198,19.2
3828,21.426666666666698,20.73,22.1333333333333,18.89,19.0,7.06,18.8177777777778,21.51111111111109,19.2
3829,21.426666666666698,20.73,22.1,18.89,19.0,7.0,18.84,21.5,19.2
3830,21.39,20.7,22.1,18.89,19.0,6.866666666666671,18.828888888888898,21.5,19.2
3831,21.39,20.7,22.1,18.89,19.0,6.72666666666667,18.823333333333295,21.4205555555556,19.2
3832,21.39,20.7,22.1666666666667,18.89,19.0,6.526666666666671,18.806666666666697,21.426666666666698,19.2
3833,21.323333333333295,20.7,22.1,18.89,19.0,6.46666666666667,18.85111111111109,21.39,19.2
3834,21.29,20.6,22.1,18.89,19.0,6.6233333333333295,18.85111111111109,21.39,19.29
3835,21.29,20.6,22.1,18.89,19.0,6.69,18.823333333333295,21.39,19.29
3836,21.29,20.6,22.1,18.89,19.0,6.56333333333333,18.8122222222222,21.39,19.29
3837,21.29,20.6,22.1,18.89,18.963333333333296,6.33,18.79,21.39,19.29
3838,21.29,20.533333333333296,22.1,18.823333333333295,18.9877777777778,6.19,18.79,21.378888888888895,19.29
3839,21.26,20.5,22.0,18.856666666666698,18.9755555555556,6.263333333333329,18.79,21.34,19.29
3840,21.26,20.5,21.9175,18.856666666666698,18.9755555555556,6.263333333333329,18.79,21.29,19.23
3841,21.29,20.5,21.823333333333295,18.79,19.0,6.3,18.785,21.275,19.2
3842,21.29,20.5,21.79,18.79,19.166111111111103,6.366666666666671,18.71,21.2,19.26
3843,21.29,20.5,21.79,18.79,19.6572222222222,6.43333333333333,18.7,21.2,19.2
3844,21.29,20.5,21.79,18.79,19.4572222222222,6.5,18.7,21.2,19.2
3845,21.29,20.5,21.79,18.79,19.39,6.69,18.705,21.1944444444444,19.2
3846,21.29,20.5,21.79,18.79,19.306666666666697,6.763333333333329,18.74,21.111111111111104,19.2
3847,21.39,20.5,21.79,18.79,19.28,6.963333333333329,18.715,21.1611111111111,19.2
3848,21.323333333333295,20.5,21.79,18.79,19.225,7.23,18.7,21.1722222222222,19.2
3849,21.29,20.463333333333296,21.73,18.79,19.22,7.463333333333329,18.7,21.1,19.2
3850,21.29,20.463333333333296,21.7,18.79,19.2,7.656666666666669,18.7,21.1222222222222,19.2
3851,21.29,20.5,21.7,18.79,19.188888888888897,7.8,18.7,21.1,19.2
3852,21.29,20.5,21.6,18.79,19.1333333333333,7.925,18.7,21.1,19.2
3853,21.23,20.5,21.6,18.79,19.138888888888896,8.36666666666667,18.7,21.1333333333333,19.2
3854,21.23,20.5,21.6,18.79,19.1,8.39,18.7,21.111111111111104,19.1666666666667
3855,21.2,20.463333333333296,21.6,18.79,19.1,8.33,18.7,21.1,19.1666666666667
3856,21.2,20.463333333333296,21.7,18.79,19.1,8.13,18.7,21.1,19.1
3857,21.2,20.39,21.6333333333333,18.79,19.1,8.189999999999998,18.7,21.1,19.1
3858,21.2,20.39,21.6,18.79,19.1,8.36666666666667,18.7,21.088888888888896,19.2
3859,21.2,20.39,21.533333333333296,18.79,19.1,8.62666666666667,18.705,21.0277777777778,19.1333333333333
3860,21.2,20.5,21.5,18.79,19.1,8.92666666666667,18.74,21.0,19.2
3861,21.2,20.5,21.533333333333296,18.79,19.0833333333333,9.0,18.79,20.993888888888897,19.1333333333333
3862,21.2,20.5,21.533333333333296,18.79,19.061111111111092,8.92666666666667,18.79,20.9022222222222,19.1
3863,21.1333333333333,20.5,21.5,18.79,19.0555555555556,8.92666666666667,18.79,20.89,19.1
3864,21.1666666666667,20.5,21.5,18.79,19.0277777777778,8.8,18.79,20.89,19.1
3865,21.1,20.5,21.5,18.79,19.0222222222222,8.66666666666667,18.828888888888898,20.9205555555556,19.1
3866,21.2,20.5,21.5,18.79,19.0,8.563333333333329,18.89,20.998888888888896,19.2
3867,21.2,20.566666666666695,21.5,18.823333333333295,19.0,8.96333333333333,18.9572222222222,21.0944444444444,19.2
3868,21.2,20.5,21.5,18.89,19.0,9.39,19.0,21.0833333333333,19.2
3869,21.2,20.5,21.5,18.89,19.0,9.463333333333328,19.0,21.033333333333296,19.2
3870,21.1666666666667,20.5,21.5,18.89,19.0,9.445,19.0,21.0,19.2
3871,21.1666666666667,20.5,21.463333333333296,18.89,19.0,9.42666666666667,19.005555555555603,21.0,19.2
3872,21.2,20.5,21.39,18.89,19.0,9.62666666666667,19.088888888888896,21.0,19.2
3873,21.2,20.566666666666695,21.39,18.89,19.0,9.76333333333333,19.05,20.9144444444444,19.2
