sampleID,timest
5420,2016-02-18 08:10:00
5421,2016-02-18 08:20:00
5422,2016-02-18 08:30:00
5423,2016-02-18 08:40:00
5424,2016-02-18 08:50:00
5425,2016-02-18 09:00:00
5426,2016-02-18 09:10:00
5427,2016-02-18 09:20:00
5428,2016-02-18 09:30:00
5429,2016-02-18 09:40:00
5430,2016-02-18 09:50:00
5431,2016-02-18 10:00:00
5432,2016-02-18 10:10:00
5433,2016-02-18 10:20:00
5434,2016-02-18 10:30:00
5435,2016-02-18 10:40:00
5436,2016-02-18 10:50:00
5437,2016-02-18 11:00:00
5438,2016-02-18 11:10:00
5439,2016-02-18 11:20:00
5440,2016-02-18 11:30:00
5441,2016-02-18 11:40:00
5442,2016-02-18 11:50:00
5443,2016-02-18 12:00:00
5444,2016-02-18 12:10:00
5445,2016-02-18 12:20:00
5446,2016-02-18 12:30:00
5447,2016-02-18 12:40:00
5448,2016-02-18 12:50:00
5449,2016-02-18 13:00:00
5450,2016-02-18 13:10:00
5451,2016-02-18 13:20:00
5452,2016-02-18 13:30:00
5453,2016-02-18 13:40:00
5454,2016-02-18 13:50:00
5455,2016-02-18 14:00:00
5456,2016-02-18 14:10:00
5457,2016-02-18 14:20:00
5458,2016-02-18 14:30:00
5459,2016-02-18 14:40:00
5460,2016-02-18 14:50:00
5461,2016-02-18 15:00:00
5462,2016-02-18 15:10:00
5463,2016-02-18 15:20:00
5464,2016-02-18 15:30:00
5465,2016-02-18 15:40:00
5466,2016-02-18 15:50:00
5467,2016-02-18 16:00:00
5468,2016-02-18 16:10:00
5469,2016-02-18 16:20:00
5470,2016-02-18 16:30:00
5471,2016-02-18 16:40:00
5472,2016-02-18 16:50:00
5473,2016-02-18 17:00:00
5474,2016-02-18 17:10:00
5475,2016-02-18 17:20:00
5476,2016-02-18 17:30:00
5477,2016-02-18 17:40:00
5478,2016-02-18 17:50:00
5479,2016-02-18 18:00:00
5480,2016-02-18 18:10:00
5481,2016-02-18 18:20:00
5482,2016-02-18 18:30:00
5483,2016-02-18 18:40:00
5484,2016-02-18 18:50:00
5485,2016-02-18 19:00:00
5486,2016-02-18 19:10:00
5487,2016-02-18 19:20:00
5488,2016-02-18 19:30:00
5489,2016-02-18 19:40:00
5490,2016-02-18 19:50:00
5491,2016-02-18 20:00:00
5492,2016-02-18 20:10:00
5493,2016-02-18 20:20:00
5494,2016-02-18 20:30:00
5495,2016-02-18 20:40:00
5496,2016-02-18 20:50:00
5497,2016-02-18 21:00:00
5498,2016-02-18 21:10:00
5499,2016-02-18 21:20:00
5500,2016-02-18 21:30:00
5501,2016-02-18 21:40:00
5502,2016-02-18 21:50:00
5503,2016-02-18 22:00:00
5504,2016-02-18 22:10:00
5505,2016-02-18 22:20:00
5506,2016-02-18 22:30:00
5507,2016-02-18 22:40:00
5508,2016-02-18 22:50:00
5509,2016-02-18 23:00:00
5510,2016-02-18 23:10:00
5511,2016-02-18 23:20:00
5512,2016-02-18 23:30:00
5513,2016-02-18 23:40:00
5514,2016-02-18 23:50:00
5515,2016-02-19 00:00:00
5516,2016-02-19 00:10:00
5517,2016-02-19 00:20:00
5518,2016-02-19 00:30:00
5519,2016-02-19 00:40:00
5520,2016-02-19 00:50:00
5521,2016-02-19 01:00:00
5522,2016-02-19 01:10:00
5523,2016-02-19 01:20:00
5524,2016-02-19 01:30:00
5525,2016-02-19 01:40:00
5526,2016-02-19 01:50:00
5527,2016-02-19 02:00:00
5528,2016-02-19 02:10:00
5529,2016-02-19 02:20:00
5530,2016-02-19 02:30:00
5531,2016-02-19 02:40:00
5532,2016-02-19 02:50:00
5533,2016-02-19 03:00:00
5534,2016-02-19 03:10:00
5535,2016-02-19 03:20:00
5536,2016-02-19 03:30:00
5537,2016-02-19 03:40:00
5538,2016-02-19 03:50:00
5539,2016-02-19 04:00:00
5540,2016-02-19 04:10:00
5541,2016-02-19 04:20:00
5542,2016-02-19 04:30:00
5543,2016-02-19 04:40:00
5544,2016-02-19 04:50:00
5545,2016-02-19 05:00:00
5546,2016-02-19 05:10:00
5547,2016-02-19 05:20:00
5548,2016-02-19 05:30:00
5549,2016-02-19 05:40:00
5550,2016-02-19 05:50:00
5551,2016-02-19 06:00:00
5552,2016-02-19 06:10:00
5553,2016-02-19 06:20:00
5554,2016-02-19 06:30:00
5555,2016-02-19 06:40:00
5556,2016-02-19 06:50:00
5557,2016-02-19 07:00:00
5558,2016-02-19 07:10:00
5559,2016-02-19 07:20:00
5560,2016-02-19 07:30:00
5561,2016-02-19 07:40:00
5562,2016-02-19 07:50:00
5563,2016-02-19 08:00:00
5564,2016-02-19 08:10:00
5565,2016-02-19 08:20:00
5566,2016-02-19 08:30:00
5567,2016-02-19 08:40:00
5568,2016-02-19 08:50:00
5569,2016-02-19 09:00:00
5570,2016-02-19 09:10:00
5571,2016-02-19 09:20:00
5572,2016-02-19 09:30:00
5573,2016-02-19 09:40:00
5574,2016-02-19 09:50:00
5575,2016-02-19 10:00:00
5576,2016-02-19 10:10:00
5577,2016-02-19 10:20:00
5578,2016-02-19 10:30:00
5579,2016-02-19 10:40:00
5580,2016-02-19 10:50:00
5581,2016-02-19 11:00:00
5582,2016-02-19 11:10:00
5583,2016-02-19 11:20:00
5584,2016-02-19 11:30:00
5585,2016-02-19 11:40:00
5586,2016-02-19 11:50:00
5587,2016-02-19 12:00:00
5588,2016-02-19 12:10:00
5589,2016-02-19 12:20:00
5590,2016-02-19 12:30:00
5591,2016-02-19 12:40:00
5592,2016-02-19 12:50:00
5593,2016-02-19 13:00:00
5594,2016-02-19 13:10:00
5595,2016-02-19 13:20:00
5596,2016-02-19 13:30:00
5597,2016-02-19 13:40:00
5598,2016-02-19 13:50:00
5599,2016-02-19 14:00:00
5600,2016-02-19 14:10:00
5601,2016-02-19 14:20:00
5602,2016-02-19 14:30:00
5603,2016-02-19 14:40:00
5604,2016-02-19 14:50:00
5605,2016-02-19 15:00:00
5606,2016-02-19 15:10:00
5607,2016-02-19 15:20:00
5608,2016-02-19 15:30:00
5609,2016-02-19 15:40:00
5610,2016-02-19 15:50:00
5611,2016-02-19 16:00:00
5612,2016-02-19 16:10:00
5613,2016-02-19 16:20:00
5614,2016-02-19 16:30:00
5615,2016-02-19 16:40:00
5616,2016-02-19 16:50:00
5617,2016-02-19 17:00:00
5618,2016-02-19 17:10:00
5619,2016-02-19 17:20:00
5620,2016-02-19 17:30:00
5621,2016-02-19 17:40:00
5622,2016-02-19 17:50:00
5623,2016-02-19 18:00:00
5624,2016-02-19 18:10:00
5625,2016-02-19 18:20:00
5626,2016-02-19 18:30:00
5627,2016-02-19 18:40:00
5628,2016-02-19 18:50:00
5629,2016-02-19 19:00:00
5630,2016-02-19 19:10:00
5631,2016-02-19 19:20:00
5632,2016-02-19 19:30:00
5633,2016-02-19 19:40:00
5634,2016-02-19 19:50:00
5635,2016-02-19 20:00:00
5636,2016-02-19 20:10:00
5637,2016-02-19 20:20:00
5638,2016-02-19 20:30:00
5639,2016-02-19 20:40:00
5640,2016-02-19 20:50:00
5641,2016-02-19 21:00:00
5642,2016-02-19 21:10:00
5643,2016-02-19 21:20:00
5644,2016-02-19 21:30:00
5645,2016-02-19 21:40:00
5646,2016-02-19 21:50:00
5647,2016-02-19 22:00:00
5648,2016-02-19 22:10:00
5649,2016-02-19 22:20:00
5650,2016-02-19 22:30:00
5651,2016-02-19 22:40:00
5652,2016-02-19 22:50:00
5653,2016-02-19 23:00:00
5654,2016-02-19 23:10:00
5655,2016-02-19 23:20:00
5656,2016-02-19 23:30:00
5657,2016-02-19 23:40:00
5658,2016-02-19 23:50:00
5659,2016-02-20 00:00:00
5660,2016-02-20 00:10:00
5661,2016-02-20 00:20:00
5662,2016-02-20 00:30:00
5663,2016-02-20 00:40:00
5664,2016-02-20 00:50:00
5665,2016-02-20 01:00:00
5666,2016-02-20 01:10:00
5667,2016-02-20 01:20:00
5668,2016-02-20 01:30:00
5669,2016-02-20 01:40:00
5670,2016-02-20 01:50:00
5671,2016-02-20 02:00:00
5672,2016-02-20 02:10:00
5673,2016-02-20 02:20:00
5674,2016-02-20 02:30:00
5675,2016-02-20 02:40:00
5676,2016-02-20 02:50:00
5677,2016-02-20 03:00:00
5678,2016-02-20 03:10:00
5679,2016-02-20 03:20:00
5680,2016-02-20 03:30:00
5681,2016-02-20 03:40:00
5682,2016-02-20 03:50:00
5683,2016-02-20 04:00:00
5684,2016-02-20 04:10:00
5685,2016-02-20 04:20:00
5686,2016-02-20 04:30:00
5687,2016-02-20 04:40:00
5688,2016-02-20 04:50:00
5689,2016-02-20 05:00:00
5690,2016-02-20 05:10:00
5691,2016-02-20 05:20:00
5692,2016-02-20 05:30:00
5693,2016-02-20 05:40:00
5694,2016-02-20 05:50:00
5695,2016-02-20 06:00:00
5696,2016-02-20 06:10:00
5697,2016-02-20 06:20:00
5698,2016-02-20 06:30:00
5699,2016-02-20 06:40:00
5700,2016-02-20 06:50:00
5701,2016-02-20 07:00:00
5702,2016-02-20 07:10:00
5703,2016-02-20 07:20:00
5704,2016-02-20 07:30:00
5705,2016-02-20 07:40:00
5706,2016-02-20 07:50:00
5707,2016-02-20 08:00:00
5708,2016-02-20 08:10:00
5709,2016-02-20 08:20:00
5710,2016-02-20 08:30:00
5711,2016-02-20 08:40:00
5712,2016-02-20 08:50:00
5713,2016-02-20 09:00:00
5714,2016-02-20 09:10:00
5715,2016-02-20 09:20:00
5716,2016-02-20 09:30:00
5717,2016-02-20 09:40:00
5718,2016-02-20 09:50:00
5719,2016-02-20 10:00:00
5720,2016-02-20 10:10:00
5721,2016-02-20 10:20:00
5722,2016-02-20 10:30:00
5723,2016-02-20 10:40:00
5724,2016-02-20 10:50:00
5725,2016-02-20 11:00:00
5726,2016-02-20 11:10:00
5727,2016-02-20 11:20:00
5728,2016-02-20 11:30:00
5729,2016-02-20 11:40:00
5730,2016-02-20 11:50:00
5731,2016-02-20 12:00:00
5732,2016-02-20 12:10:00
5733,2016-02-20 12:20:00
5734,2016-02-20 12:30:00
5735,2016-02-20 12:40:00
5736,2016-02-20 12:50:00
5737,2016-02-20 13:00:00
5738,2016-02-20 13:10:00
5739,2016-02-20 13:20:00
5740,2016-02-20 13:30:00
5741,2016-02-20 13:40:00
5742,2016-02-20 13:50:00
5743,2016-02-20 14:00:00
5744,2016-02-20 14:10:00
5745,2016-02-20 14:20:00
5746,2016-02-20 14:30:00
5747,2016-02-20 14:40:00
5748,2016-02-20 14:50:00
5749,2016-02-20 15:00:00
5750,2016-02-20 15:10:00
5751,2016-02-20 15:20:00
5752,2016-02-20 15:30:00
5753,2016-02-20 15:40:00
5754,2016-02-20 15:50:00
5755,2016-02-20 16:00:00
5756,2016-02-20 16:10:00
5757,2016-02-20 16:20:00
5758,2016-02-20 16:30:00
5759,2016-02-20 16:40:00
5760,2016-02-20 16:50:00
5761,2016-02-20 17:00:00
5762,2016-02-20 17:10:00
5763,2016-02-20 17:20:00
5764,2016-02-20 17:30:00
5765,2016-02-20 17:40:00
5766,2016-02-20 17:50:00
5767,2016-02-20 18:00:00
5768,2016-02-20 18:10:00
5769,2016-02-20 18:20:00
5770,2016-02-20 18:30:00
5771,2016-02-20 18:40:00
5772,2016-02-20 18:50:00
5773,2016-02-20 19:00:00
5774,2016-02-20 19:10:00
5775,2016-02-20 19:20:00
5776,2016-02-20 19:30:00
5777,2016-02-20 19:40:00
5778,2016-02-20 19:50:00
5779,2016-02-20 20:00:00
5780,2016-02-20 20:10:00
5781,2016-02-20 20:20:00
5782,2016-02-20 20:30:00
5783,2016-02-20 20:40:00
5784,2016-02-20 20:50:00
5785,2016-02-20 21:00:00
5786,2016-02-20 21:10:00
5787,2016-02-20 21:20:00
5788,2016-02-20 21:30:00
5789,2016-02-20 21:40:00
5790,2016-02-20 21:50:00
5791,2016-02-20 22:00:00
5792,2016-02-20 22:10:00
5793,2016-02-20 22:20:00
5794,2016-02-20 22:30:00
5795,2016-02-20 22:40:00
5796,2016-02-20 22:50:00
5797,2016-02-20 23:00:00
5798,2016-02-20 23:10:00
5799,2016-02-20 23:20:00
5800,2016-02-20 23:30:00
5801,2016-02-20 23:40:00
5802,2016-02-20 23:50:00
5803,2016-02-21 00:00:00
5804,2016-02-21 00:10:00
5805,2016-02-21 00:20:00
5806,2016-02-21 00:30:00
5807,2016-02-21 00:40:00
5808,2016-02-21 00:50:00
5809,2016-02-21 01:00:00
5810,2016-02-21 01:10:00
5811,2016-02-21 01:20:00
5812,2016-02-21 01:30:00
5813,2016-02-21 01:40:00
5814,2016-02-21 01:50:00
5815,2016-02-21 02:00:00
5816,2016-02-21 02:10:00
5817,2016-02-21 02:20:00
5818,2016-02-21 02:30:00
5819,2016-02-21 02:40:00
5820,2016-02-21 02:50:00
5821,2016-02-21 03:00:00
5822,2016-02-21 03:10:00
5823,2016-02-21 03:20:00
5824,2016-02-21 03:30:00
5825,2016-02-21 03:40:00
5826,2016-02-21 03:50:00
5827,2016-02-21 04:00:00
5828,2016-02-21 04:10:00
5829,2016-02-21 04:20:00
5830,2016-02-21 04:30:00
5831,2016-02-21 04:40:00
5832,2016-02-21 04:50:00
5833,2016-02-21 05:00:00
5834,2016-02-21 05:10:00
5835,2016-02-21 05:20:00
5836,2016-02-21 05:30:00
5837,2016-02-21 05:40:00
5838,2016-02-21 05:50:00
5839,2016-02-21 06:00:00
5840,2016-02-21 06:10:00
5841,2016-02-21 06:20:00
5842,2016-02-21 06:30:00
5843,2016-02-21 06:40:00
5844,2016-02-21 06:50:00
5845,2016-02-21 07:00:00
5846,2016-02-21 07:10:00
5847,2016-02-21 07:20:00
5848,2016-02-21 07:30:00
5849,2016-02-21 07:40:00
5850,2016-02-21 07:50:00
5851,2016-02-21 08:00:00
5852,2016-02-21 08:10:00
5853,2016-02-21 08:20:00
5854,2016-02-21 08:30:00
5855,2016-02-21 08:40:00
5856,2016-02-21 08:50:00
5857,2016-02-21 09:00:00
5858,2016-02-21 09:10:00
5859,2016-02-21 09:20:00
5860,2016-02-21 09:30:00
5861,2016-02-21 09:40:00
5862,2016-02-21 09:50:00
5863,2016-02-21 10:00:00
5864,2016-02-21 10:10:00
5865,2016-02-21 10:20:00
5866,2016-02-21 10:30:00
5867,2016-02-21 10:40:00
5868,2016-02-21 10:50:00
5869,2016-02-21 11:00:00
5870,2016-02-21 11:10:00
5871,2016-02-21 11:20:00
5872,2016-02-21 11:30:00
5873,2016-02-21 11:40:00
5874,2016-02-21 11:50:00
5875,2016-02-21 12:00:00
5876,2016-02-21 12:10:00
5877,2016-02-21 12:20:00
5878,2016-02-21 12:30:00
5879,2016-02-21 12:40:00
5880,2016-02-21 12:50:00
5881,2016-02-21 13:00:00
5882,2016-02-21 13:10:00
5883,2016-02-21 13:20:00
5884,2016-02-21 13:30:00
5885,2016-02-21 13:40:00
5886,2016-02-21 13:50:00
5887,2016-02-21 14:00:00
5888,2016-02-21 14:10:00
5889,2016-02-21 14:20:00
5890,2016-02-21 14:30:00
5891,2016-02-21 14:40:00
5892,2016-02-21 14:50:00
5893,2016-02-21 15:00:00
5894,2016-02-21 15:10:00
5895,2016-02-21 15:20:00
5896,2016-02-21 15:30:00
5897,2016-02-21 15:40:00
5898,2016-02-21 15:50:00
5899,2016-02-21 16:00:00
5900,2016-02-21 16:10:00
5901,2016-02-21 16:20:00
5902,2016-02-21 16:30:00
5903,2016-02-21 16:40:00
5904,2016-02-21 16:50:00
5905,2016-02-21 17:00:00
5906,2016-02-21 17:10:00
5907,2016-02-21 17:20:00
5908,2016-02-21 17:30:00
5909,2016-02-21 17:40:00
5910,2016-02-21 17:50:00
5911,2016-02-21 18:00:00
5912,2016-02-21 18:10:00
5913,2016-02-21 18:20:00
5914,2016-02-21 18:30:00
5915,2016-02-21 18:40:00
5916,2016-02-21 18:50:00
5917,2016-02-21 19:00:00
5918,2016-02-21 19:10:00
5919,2016-02-21 19:20:00
5920,2016-02-21 19:30:00
5921,2016-02-21 19:40:00
5922,2016-02-21 19:50:00
5923,2016-02-21 20:00:00
5924,2016-02-21 20:10:00
5925,2016-02-21 20:20:00
5926,2016-02-21 20:30:00
5927,2016-02-21 20:40:00
5928,2016-02-21 20:50:00
5929,2016-02-21 21:00:00
5930,2016-02-21 21:10:00
5931,2016-02-21 21:20:00
5932,2016-02-21 21:30:00
5933,2016-02-21 21:40:00
5934,2016-02-21 21:50:00
5935,2016-02-21 22:00:00
5936,2016-02-21 22:10:00
5937,2016-02-21 22:20:00
5938,2016-02-21 22:30:00
5939,2016-02-21 22:40:00
5940,2016-02-21 22:50:00
5941,2016-02-21 23:00:00
5942,2016-02-21 23:10:00
5943,2016-02-21 23:20:00
5944,2016-02-21 23:30:00
5945,2016-02-21 23:40:00
5946,2016-02-21 23:50:00
5947,2016-02-22 00:00:00
5948,2016-02-22 00:10:00
5949,2016-02-22 00:20:00
5950,2016-02-22 00:30:00
5951,2016-02-22 00:40:00
5952,2016-02-22 00:50:00
5953,2016-02-22 01:00:00
5954,2016-02-22 01:10:00
5955,2016-02-22 01:20:00
5956,2016-02-22 01:30:00
5957,2016-02-22 01:40:00
5958,2016-02-22 01:50:00
5959,2016-02-22 02:00:00
5960,2016-02-22 02:10:00
5961,2016-02-22 02:20:00
5962,2016-02-22 02:30:00
5963,2016-02-22 02:40:00
5964,2016-02-22 02:50:00
5965,2016-02-22 03:00:00
5966,2016-02-22 03:10:00
5967,2016-02-22 03:20:00
5968,2016-02-22 03:30:00
5969,2016-02-22 03:40:00
5970,2016-02-22 03:50:00
5971,2016-02-22 04:00:00
5972,2016-02-22 04:10:00
5973,2016-02-22 04:20:00
5974,2016-02-22 04:30:00
5975,2016-02-22 04:40:00
5976,2016-02-22 04:50:00
5977,2016-02-22 05:00:00
5978,2016-02-22 05:10:00
5979,2016-02-22 05:20:00
5980,2016-02-22 05:30:00
5981,2016-02-22 05:40:00
5982,2016-02-22 05:50:00
5983,2016-02-22 06:00:00
5984,2016-02-22 06:10:00
5985,2016-02-22 06:20:00
5986,2016-02-22 06:30:00
5987,2016-02-22 06:40:00
5988,2016-02-22 06:50:00
5989,2016-02-22 07:00:00
5990,2016-02-22 07:10:00
5991,2016-02-22 07:20:00
5992,2016-02-22 07:30:00
5993,2016-02-22 07:40:00
5994,2016-02-22 07:50:00
5995,2016-02-22 08:00:00
5996,2016-02-22 08:10:00
5997,2016-02-22 08:20:00
5998,2016-02-22 08:30:00
5999,2016-02-22 08:40:00
6000,2016-02-22 08:50:00
6001,2016-02-22 09:00:00
6002,2016-02-22 09:10:00
6003,2016-02-22 09:20:00
6004,2016-02-22 09:30:00
6005,2016-02-22 09:40:00
6006,2016-02-22 09:50:00
6007,2016-02-22 10:00:00
6008,2016-02-22 10:10:00
6009,2016-02-22 10:20:00
6010,2016-02-22 10:30:00
6011,2016-02-22 10:40:00
6012,2016-02-22 10:50:00
6013,2016-02-22 11:00:00
6014,2016-02-22 11:10:00
6015,2016-02-22 11:20:00
6016,2016-02-22 11:30:00
6017,2016-02-22 11:40:00
6018,2016-02-22 11:50:00
6019,2016-02-22 12:00:00
6020,2016-02-22 12:10:00
6021,2016-02-22 12:20:00
6022,2016-02-22 12:30:00
6023,2016-02-22 12:40:00
6024,2016-02-22 12:50:00
6025,2016-02-22 13:00:00
6026,2016-02-22 13:10:00
6027,2016-02-22 13:20:00
6028,2016-02-22 13:30:00
6029,2016-02-22 13:40:00
6030,2016-02-22 13:50:00
6031,2016-02-22 14:00:00
6032,2016-02-22 14:10:00
6033,2016-02-22 14:20:00
6034,2016-02-22 14:30:00
6035,2016-02-22 14:40:00
6036,2016-02-22 14:50:00
6037,2016-02-22 15:00:00
6038,2016-02-22 15:10:00
6039,2016-02-22 15:20:00
6040,2016-02-22 15:30:00
6041,2016-02-22 15:40:00
6042,2016-02-22 15:50:00
6043,2016-02-22 16:00:00
6044,2016-02-22 16:10:00
6045,2016-02-22 16:20:00
6046,2016-02-22 16:30:00
6047,2016-02-22 16:40:00
6048,2016-02-22 16:50:00
6049,2016-02-22 17:00:00
6050,2016-02-22 17:10:00
6051,2016-02-22 17:20:00
6052,2016-02-22 17:30:00
6053,2016-02-22 17:40:00
6054,2016-02-22 17:50:00
6055,2016-02-22 18:00:00
6056,2016-02-22 18:10:00
6057,2016-02-22 18:20:00
6058,2016-02-22 18:30:00
6059,2016-02-22 18:40:00
6060,2016-02-22 18:50:00
6061,2016-02-22 19:00:00
6062,2016-02-22 19:10:00
6063,2016-02-22 19:20:00
6064,2016-02-22 19:30:00
6065,2016-02-22 19:40:00
6066,2016-02-22 19:50:00
6067,2016-02-22 20:00:00
6068,2016-02-22 20:10:00
6069,2016-02-22 20:20:00
6070,2016-02-22 20:30:00
6071,2016-02-22 20:40:00
6072,2016-02-22 20:50:00
6073,2016-02-22 21:00:00
6074,2016-02-22 21:10:00
6075,2016-02-22 21:20:00
6076,2016-02-22 21:30:00
6077,2016-02-22 21:40:00
6078,2016-02-22 21:50:00
6079,2016-02-22 22:00:00
6080,2016-02-22 22:10:00
6081,2016-02-22 22:20:00
6082,2016-02-22 22:30:00
6083,2016-02-22 22:40:00
6084,2016-02-22 22:50:00
6085,2016-02-22 23:00:00
6086,2016-02-22 23:10:00
6087,2016-02-22 23:20:00
6088,2016-02-22 23:30:00
6089,2016-02-22 23:40:00
6090,2016-02-22 23:50:00
6091,2016-02-23 00:00:00
6092,2016-02-23 00:10:00
6093,2016-02-23 00:20:00
6094,2016-02-23 00:30:00
6095,2016-02-23 00:40:00
6096,2016-02-23 00:50:00
6097,2016-02-23 01:00:00
6098,2016-02-23 01:10:00
6099,2016-02-23 01:20:00
6100,2016-02-23 01:30:00
6101,2016-02-23 01:40:00
6102,2016-02-23 01:50:00
6103,2016-02-23 02:00:00
6104,2016-02-23 02:10:00
6105,2016-02-23 02:20:00
6106,2016-02-23 02:30:00
6107,2016-02-23 02:40:00
6108,2016-02-23 02:50:00
6109,2016-02-23 03:00:00
6110,2016-02-23 03:10:00
6111,2016-02-23 03:20:00
6112,2016-02-23 03:30:00
6113,2016-02-23 03:40:00
6114,2016-02-23 03:50:00
6115,2016-02-23 04:00:00
6116,2016-02-23 04:10:00
6117,2016-02-23 04:20:00
6118,2016-02-23 04:30:00
6119,2016-02-23 04:40:00
6120,2016-02-23 04:50:00
6121,2016-02-23 05:00:00
6122,2016-02-23 05:10:00
6123,2016-02-23 05:20:00
6124,2016-02-23 05:30:00
6125,2016-02-23 05:40:00
6126,2016-02-23 05:50:00
6127,2016-02-23 06:00:00
6128,2016-02-23 06:10:00
6129,2016-02-23 06:20:00
6130,2016-02-23 06:30:00
6131,2016-02-23 06:40:00
6132,2016-02-23 06:50:00
6133,2016-02-23 07:00:00
6134,2016-02-23 07:10:00
6135,2016-02-23 07:20:00
6136,2016-02-23 07:30:00
6137,2016-02-23 07:40:00
6138,2016-02-23 07:50:00
6139,2016-02-23 08:00:00
6140,2016-02-23 08:10:00
6141,2016-02-23 08:20:00
6142,2016-02-23 08:30:00
6143,2016-02-23 08:40:00
6144,2016-02-23 08:50:00
6145,2016-02-23 09:00:00
6146,2016-02-23 09:10:00
6147,2016-02-23 09:20:00
6148,2016-02-23 09:30:00
6149,2016-02-23 09:40:00
6150,2016-02-23 09:50:00
6151,2016-02-23 10:00:00
6152,2016-02-23 10:10:00
6153,2016-02-23 10:20:00
6154,2016-02-23 10:30:00
6155,2016-02-23 10:40:00
6156,2016-02-23 10:50:00
6157,2016-02-23 11:00:00
6158,2016-02-23 11:10:00
6159,2016-02-23 11:20:00
6160,2016-02-23 11:30:00
6161,2016-02-23 11:40:00
6162,2016-02-23 11:50:00
6163,2016-02-23 12:00:00
6164,2016-02-23 12:10:00
6165,2016-02-23 12:20:00
6166,2016-02-23 12:30:00
6167,2016-02-23 12:40:00
6168,2016-02-23 12:50:00
6169,2016-02-23 13:00:00
6170,2016-02-23 13:10:00
6171,2016-02-23 13:20:00
6172,2016-02-23 13:30:00
6173,2016-02-23 13:40:00
6174,2016-02-23 13:50:00
6175,2016-02-23 14:00:00
6176,2016-02-23 14:10:00
6177,2016-02-23 14:20:00
6178,2016-02-23 14:30:00
6179,2016-02-23 14:40:00
6180,2016-02-23 14:50:00
6181,2016-02-23 15:00:00
6182,2016-02-23 15:10:00
6183,2016-02-23 15:20:00
6184,2016-02-23 15:30:00
6185,2016-02-23 15:40:00
6186,2016-02-23 15:50:00
6187,2016-02-23 16:00:00
6188,2016-02-23 16:10:00
6189,2016-02-23 16:20:00
6190,2016-02-23 16:30:00
6191,2016-02-23 16:40:00
6192,2016-02-23 16:50:00
6193,2016-02-23 17:00:00
6194,2016-02-23 17:10:00
6195,2016-02-23 17:20:00
6196,2016-02-23 17:30:00
6197,2016-02-23 17:40:00
6198,2016-02-23 17:50:00
6199,2016-02-23 18:00:00
6200,2016-02-23 18:10:00
6201,2016-02-23 18:20:00
6202,2016-02-23 18:30:00
6203,2016-02-23 18:40:00
6204,2016-02-23 18:50:00
6205,2016-02-23 19:00:00
6206,2016-02-23 19:10:00
6207,2016-02-23 19:20:00
6208,2016-02-23 19:30:00
6209,2016-02-23 19:40:00
6210,2016-02-23 19:50:00
6211,2016-02-23 20:00:00
6212,2016-02-23 20:10:00
6213,2016-02-23 20:20:00
6214,2016-02-23 20:30:00
6215,2016-02-23 20:40:00
6216,2016-02-23 20:50:00
6217,2016-02-23 21:00:00
6218,2016-02-23 21:10:00
6219,2016-02-23 21:20:00
6220,2016-02-23 21:30:00
6221,2016-02-23 21:40:00
6222,2016-02-23 21:50:00
6223,2016-02-23 22:00:00
6224,2016-02-23 22:10:00
6225,2016-02-23 22:20:00
6226,2016-02-23 22:30:00
6227,2016-02-23 22:40:00
6228,2016-02-23 22:50:00
6229,2016-02-23 23:00:00
6230,2016-02-23 23:10:00
6231,2016-02-23 23:20:00
6232,2016-02-23 23:30:00
6233,2016-02-23 23:40:00
6234,2016-02-23 23:50:00
6235,2016-02-24 00:00:00
6236,2016-02-24 00:10:00
6237,2016-02-24 00:20:00
6238,2016-02-24 00:30:00
6239,2016-02-24 00:40:00
6240,2016-02-24 00:50:00
6241,2016-02-24 01:00:00
6242,2016-02-24 01:10:00
6243,2016-02-24 01:20:00
6244,2016-02-24 01:30:00
6245,2016-02-24 01:40:00
6246,2016-02-24 01:50:00
6247,2016-02-24 02:00:00
6248,2016-02-24 02:10:00
6249,2016-02-24 02:20:00
6250,2016-02-24 02:30:00
6251,2016-02-24 02:40:00
6252,2016-02-24 02:50:00
6253,2016-02-24 03:00:00
6254,2016-02-24 03:10:00
6255,2016-02-24 03:20:00
6256,2016-02-24 03:30:00
6257,2016-02-24 03:40:00
6258,2016-02-24 03:50:00
6259,2016-02-24 04:00:00
6260,2016-02-24 04:10:00
6261,2016-02-24 04:20:00
6262,2016-02-24 04:30:00
6263,2016-02-24 04:40:00
6264,2016-02-24 04:50:00
6265,2016-02-24 05:00:00
6266,2016-02-24 05:10:00
6267,2016-02-24 05:20:00
6268,2016-02-24 05:30:00
6269,2016-02-24 05:40:00
6270,2016-02-24 05:50:00
6271,2016-02-24 06:00:00
6272,2016-02-24 06:10:00
6273,2016-02-24 06:20:00
6274,2016-02-24 06:30:00
6275,2016-02-24 06:40:00
6276,2016-02-24 06:50:00
6277,2016-02-24 07:00:00
6278,2016-02-24 07:10:00
6279,2016-02-24 07:20:00
6280,2016-02-24 07:30:00
6281,2016-02-24 07:40:00
6282,2016-02-24 07:50:00
6283,2016-02-24 08:00:00
6284,2016-02-24 08:10:00
6285,2016-02-24 08:20:00
6286,2016-02-24 08:30:00
6287,2016-02-24 08:40:00
6288,2016-02-24 08:50:00
6289,2016-02-24 09:00:00
6290,2016-02-24 09:10:00
6291,2016-02-24 09:20:00
6292,2016-02-24 09:30:00
6293,2016-02-24 09:40:00
