measureID,Pressure,Windspeed,Visibility,Dewpoint
2550,763.983333333333,8.83333333333333,40.0,2.88333333333333
2551,764.0,9.0,40.0,3.0
2552,763.95,8.83333333333333,40.0,3.1
2553,763.9,8.66666666666667,40.0,3.2
2554,763.85,8.5,40.0,3.3
2555,763.7999999999998,8.33333333333333,40.0,3.4
2556,763.75,8.16666666666667,40.0,3.5
2557,763.7,8.0,40.0,3.6
2558,763.733333333333,8.16666666666667,40.0,3.7833333333333297
2559,763.766666666667,8.33333333333333,40.0,3.9666666666666694
2560,763.7999999999998,8.5,40.0,4.15
2561,763.833333333333,8.66666666666667,40.0,4.3333333333333295
2562,763.866666666667,8.83333333333333,40.0,4.51666666666667
2563,763.9,9.0,40.0,4.7
2564,763.85,9.16666666666667,40.0,4.73333333333333
2565,763.7999999999998,9.33333333333333,40.0,4.76666666666667
2566,763.75,9.5,40.0,4.8
2567,763.7,9.66666666666667,40.0,4.8333333333333295
2568,763.65,9.83333333333333,40.0,4.86666666666667
2569,763.6,10.0,40.0,4.9
2570,763.5,10.166666666666702,40.0,5.0
2571,763.4,10.333333333333298,40.0,5.1
2572,763.2999999999998,10.5,40.0,5.2
2573,763.2,10.666666666666702,40.0,5.3
2574,763.1,10.833333333333298,40.0,5.4
2575,763.0,11.0,40.0,5.5
2576,762.95,10.833333333333298,40.0,5.56666666666667
2577,762.9,10.666666666666702,40.0,5.633333333333329
2578,762.85,10.5,40.0,5.7
2579,762.7999999999998,10.333333333333298,40.0,5.76666666666667
2580,762.75,10.166666666666702,40.0,5.8333333333333295
2581,762.7,10.0,40.0,5.9
2582,762.6666666666669,10.0,40.0,5.9
2583,762.6333333333331,10.0,40.0,5.9
2584,762.6,10.0,40.0,5.9
2585,762.5666666666668,10.0,40.0,5.9
2586,762.533333333333,10.0,40.0,5.9
2587,762.5,10.0,40.0,5.9
2588,762.45,10.0,40.0,5.9
2589,762.4,10.0,40.0,5.9
2590,762.35,10.0,40.0,5.9
2591,762.2999999999998,10.0,40.0,5.9
2592,762.25,10.0,40.0,5.9
2593,762.2,10.0,40.0,5.9
2594,762.2,9.83333333333333,40.0,5.95
2595,762.2,9.66666666666667,40.0,6.0
2596,762.2,9.5,40.0,6.05
2597,762.2,9.33333333333333,40.0,6.1
2598,762.2,9.16666666666667,40.0,6.15
2599,762.2,9.0,40.0,6.2
2600,762.216666666667,9.16666666666667,40.0,6.18333333333333
2601,762.233333333333,9.33333333333333,40.0,6.16666666666667
2602,762.25,9.5,40.0,6.15
2603,762.266666666667,9.66666666666667,40.0,6.133333333333329
2604,762.283333333333,9.83333333333333,40.0,6.11666666666667
2605,762.2999999999998,10.0,40.0,6.1
2606,762.283333333333,10.0,40.0,6.1
2607,762.266666666667,10.0,40.0,6.1
2608,762.25,10.0,40.0,6.1
2609,762.233333333333,10.0,40.0,6.1
2610,762.216666666667,10.0,40.0,6.1
2611,762.2,10.0,40.0,6.1
2612,762.15,9.83333333333333,40.0,6.133333333333329
2613,762.1,9.66666666666667,40.0,6.16666666666667
2614,762.0499999999998,9.5,40.0,6.2
2615,762.0,9.33333333333333,40.0,6.23333333333333
2616,761.95,9.16666666666667,40.0,6.26666666666667
2617,761.9,9.0,40.0,6.3
2618,761.833333333333,9.16666666666667,40.0,6.3
2619,761.766666666667,9.33333333333333,40.0,6.3
2620,761.7,9.5,40.0,6.3
2621,761.6333333333331,9.66666666666667,40.0,6.3
2622,761.5666666666668,9.83333333333333,40.0,6.3
2623,761.5,10.0,40.0,6.3
2624,761.366666666667,10.0,40.0,6.3
2625,761.233333333333,10.0,40.0,6.3
2626,761.1,10.0,40.0,6.3
2627,760.966666666667,10.0,40.0,6.3
2628,760.833333333333,10.0,40.0,6.3
2629,760.7,10.0,40.0,6.3
2630,760.616666666667,9.83333333333333,40.0,6.28333333333333
2631,760.533333333333,9.66666666666667,40.0,6.26666666666667
2632,760.45,9.5,40.0,6.25
2633,760.366666666667,9.33333333333333,40.0,6.23333333333333
2634,760.283333333333,9.16666666666667,40.0,6.21666666666667
2635,760.2,9.0,40.0,6.2
2636,760.1,9.16666666666667,40.0,6.18333333333333
2637,760.0,9.33333333333333,40.0,6.16666666666667
2638,759.9,9.5,40.0,6.15
2639,759.7999999999998,9.66666666666667,40.0,6.133333333333329
2640,759.7,9.83333333333333,40.0,6.11666666666667
2641,759.6,10.0,40.0,6.1
2642,759.466666666667,10.0,37.66666666666669,6.16666666666667
2643,759.333333333333,10.0,35.3333333333333,6.23333333333333
2644,759.2,10.0,33.0,6.3
2645,759.0666666666668,10.0,30.666666666666693,6.36666666666667
2646,758.9333333333329,10.0,28.3333333333333,6.43333333333333
2647,758.7999999999998,10.0,26.0,6.5
2648,758.65,10.166666666666702,28.3333333333333,6.46666666666667
2649,758.5,10.333333333333298,30.666666666666693,6.43333333333333
2650,758.35,10.5,33.0,6.4
2651,758.2,10.666666666666702,35.3333333333333,6.36666666666667
2652,758.0499999999998,10.833333333333298,37.66666666666669,6.3333333333333295
2653,757.9,11.0,40.0,6.3
2654,757.7,11.0,40.0,6.28333333333333
2655,757.5,11.0,40.0,6.26666666666667
2656,757.2999999999998,11.0,40.0,6.25
2657,757.1,11.0,40.0,6.23333333333333
2658,756.9,11.0,40.0,6.21666666666667
2659,756.7,11.0,40.0,6.2
2660,756.6,11.166666666666702,40.0,6.3
2661,756.5,11.333333333333298,40.0,6.4
2662,756.4,11.5,40.0,6.5
2663,756.2999999999998,11.666666666666702,40.0,6.6
2664,756.2,11.833333333333298,40.0,6.7
2665,756.1,12.0,40.0,6.8
2666,756.0,11.833333333333298,41.0,6.91666666666667
2667,755.9,11.666666666666702,42.0,7.03333333333333
2668,755.7999999999998,11.5,43.0,7.15
2669,755.7,11.333333333333298,44.0,7.26666666666667
2670,755.6,11.166666666666702,45.0,7.383333333333329
2671,755.5,11.0,46.0,7.5
2672,755.366666666667,11.0,42.5,7.483333333333332
2673,755.233333333333,11.0,39.0,7.46666666666667
2674,755.1,11.0,35.5,7.45
2675,754.966666666667,11.0,32.0,7.43333333333333
2676,754.833333333333,11.0,28.5,7.416666666666669
2677,754.7,11.0,25.0,7.4
2678,754.6333333333331,11.166666666666702,24.8333333333333,7.349999999999999
2679,754.5666666666668,11.333333333333298,24.666666666666693,7.3
2680,754.5,11.5,24.5,7.25
2681,754.4333333333329,11.666666666666702,24.3333333333333,7.2
2682,754.366666666667,11.833333333333298,24.166666666666693,7.15
2683,754.2999999999998,12.0,24.0,7.1
2684,754.15,12.0,26.666666666666693,7.06666666666667
2685,754.0,12.0,29.3333333333333,7.03333333333333
2686,753.85,12.0,32.0,7.0
2687,753.7,12.0,34.66666666666669,6.96666666666667
2688,753.5499999999998,12.0,37.3333333333333,6.93333333333333
2689,753.4,12.0,40.0,6.9
2690,753.2999999999998,11.833333333333298,36.66666666666669,6.95
2691,753.2,11.666666666666702,33.3333333333333,7.0
2692,753.1,11.5,30.0,7.05
2693,753.0,11.333333333333298,26.666666666666693,7.1
2694,752.9,11.166666666666702,23.3333333333333,7.15
2695,752.7999999999998,11.0,20.0,7.2
2696,752.7,11.0,27.5,7.2
2697,752.6,11.0,35.0,7.2
2698,752.5,11.0,42.5,7.2
2699,752.4,11.0,50.0,7.2
2700,752.2999999999998,11.0,57.5,7.2
2701,752.2,11.0,65.0,7.2
2702,752.1333333333331,11.0,63.8333333333333,7.233333333333332
2703,752.0666666666668,11.0,62.6666666666667,7.26666666666667
2704,752.0,11.0,61.5,7.3
2705,751.9333333333329,11.0,60.3333333333333,7.3333333333333295
2706,751.866666666667,11.0,59.1666666666667,7.366666666666669
2707,751.7999999999998,11.0,58.0,7.4
2708,751.966666666667,10.666666666666702,51.8333333333333,7.0
2709,752.1333333333331,10.333333333333298,45.66666666666669,6.6
2710,752.2999999999998,10.0,39.5,6.2
2711,752.466666666667,9.66666666666667,33.3333333333333,5.8
2712,752.6333333333331,9.33333333333333,27.166666666666693,5.4
2713,752.7999999999998,9.0,21.0,5.0
2714,752.6666666666669,8.16666666666667,24.166666666666693,4.98333333333333
2715,752.533333333333,7.3333333333333295,27.3333333333333,4.96666666666667
2716,752.4,6.5,30.5,4.95
2717,752.266666666667,5.66666666666667,33.66666666666669,4.93333333333333
2718,752.1333333333331,4.8333333333333295,36.8333333333333,4.91666666666667
2719,752.0,4.0,40.0,4.9
2720,751.95,4.16666666666667,38.16666666666669,5.03333333333333
2721,751.9,4.3333333333333295,36.3333333333333,5.16666666666667
2722,751.85,4.5,34.5,5.3
2723,751.7999999999998,4.66666666666667,32.66666666666669,5.43333333333333
2724,751.75,4.8333333333333295,30.8333333333333,5.56666666666667
2725,751.7,5.0,29.0,5.7
2726,751.8166666666668,5.16666666666667,30.8333333333333,5.3333333333333295
2727,751.9333333333329,5.3333333333333295,32.66666666666669,4.96666666666667
2728,752.0499999999998,5.5,34.5,4.6
2729,752.1666666666669,5.66666666666667,36.3333333333333,4.23333333333333
2730,752.283333333333,5.8333333333333295,38.16666666666669,3.86666666666667
2731,752.4,6.0,40.0,3.5
2732,752.4166666666669,6.0,40.0,3.36666666666667
2733,752.4333333333329,6.0,40.0,3.2333333333333294
2734,752.45,6.0,40.0,3.1
2735,752.466666666667,6.0,40.0,2.9666666666666694
2736,752.483333333333,6.0,40.0,2.8333333333333295
2737,752.5,6.0,40.0,2.7
2738,752.616666666667,5.8333333333333295,40.0,2.61666666666667
2739,752.733333333333,5.66666666666667,40.0,2.53333333333333
2740,752.85,5.5,40.0,2.45
2741,752.966666666667,5.3333333333333295,40.0,2.36666666666667
2742,753.083333333333,5.16666666666667,40.0,2.28333333333333
2743,753.2,5.0,40.0,2.2
2744,753.333333333333,4.66666666666667,40.0,2.15
2745,753.466666666667,4.3333333333333295,40.0,2.1
2746,753.6,4.0,40.0,2.05
2747,753.733333333333,3.6666666666666705,40.0,2.0
2748,753.866666666667,3.33333333333333,40.0,1.95
2749,754.0,3.0,40.0,1.9
2750,754.1,3.0,37.8333333333333,1.78333333333333
2751,754.2,3.0,35.66666666666669,1.66666666666667
2752,754.2999999999998,3.0,33.5,1.55
2753,754.4,3.0,31.3333333333333,1.43333333333333
2754,754.5,3.0,29.166666666666693,1.31666666666667
2755,754.6,3.0,27.0,1.2
2756,754.5499999999998,3.16666666666667,27.3333333333333,1.16666666666667
2757,754.5,3.33333333333333,27.666666666666693,1.13333333333333
2758,754.45,3.5,28.0,1.1
2759,754.4,3.6666666666666705,28.3333333333333,1.06666666666667
2760,754.35,3.8333333333333295,28.666666666666693,1.03333333333333
2761,754.2999999999998,4.0,29.0,1.0
2762,754.35,4.16666666666667,29.0,0.95
2763,754.4,4.3333333333333295,29.0,0.9
2764,754.45,4.5,29.0,0.85
2765,754.5,4.66666666666667,29.0,0.8
2766,754.5499999999998,4.8333333333333295,29.0,0.75
2767,754.6,5.0,29.0,0.7
2768,754.616666666667,5.0,28.8333333333333,0.933333333333333
2769,754.6333333333331,5.0,28.666666666666693,1.16666666666667
2770,754.65,5.0,28.5,1.4
2771,754.6666666666669,5.0,28.3333333333333,1.63333333333333
2772,754.6833333333329,5.0,28.166666666666693,1.86666666666667
2773,754.7,5.0,28.0,2.1
2774,754.7,5.0,28.166666666666693,2.16666666666667
2775,754.7,5.0,28.3333333333333,2.2333333333333294
2776,754.7,5.0,28.5,2.3
2777,754.7,5.0,28.666666666666693,2.36666666666667
2778,754.7,5.0,28.8333333333333,2.43333333333333
2779,754.7,5.0,29.0,2.5
2780,754.733333333333,4.8333333333333295,30.8333333333333,2.45
2781,754.766666666667,4.66666666666667,32.66666666666669,2.4
2782,754.7999999999998,4.5,34.5,2.35
2783,754.833333333333,4.3333333333333295,36.3333333333333,2.3
2784,754.866666666667,4.16666666666667,38.16666666666669,2.25
2785,754.9,4.0,40.0,2.2
2786,754.85,4.0,40.0,2.2
2787,754.7999999999998,4.0,40.0,2.2
2788,754.75,4.0,40.0,2.2
2789,754.7,4.0,40.0,2.2
2790,754.65,4.0,40.0,2.2
2791,754.6,4.0,40.0,2.2
2792,754.6333333333331,4.0,40.0,2.2666666666666706
2793,754.6666666666669,4.0,40.0,2.3333333333333295
2794,754.7,4.0,40.0,2.4
2795,754.733333333333,4.0,40.0,2.4666666666666694
2796,754.766666666667,4.0,40.0,2.53333333333333
2797,754.7999999999998,4.0,40.0,2.6
2798,754.8166666666668,4.0,40.0,2.65
2799,754.833333333333,4.0,40.0,2.7
2800,754.85,4.0,40.0,2.75
2801,754.866666666667,4.0,40.0,2.8
2802,754.8833333333331,4.0,40.0,2.85
2803,754.9,4.0,40.0,2.9
2804,754.9,4.0,40.0,2.91666666666667
2805,754.9,4.0,40.0,2.93333333333333
2806,754.9,4.0,40.0,2.95
2807,754.9,4.0,40.0,2.9666666666666694
2808,754.9,4.0,40.0,2.9833333333333294
2809,754.9,4.0,40.0,3.0
2810,754.7999999999998,4.0,37.66666666666669,3.03333333333333
2811,754.7,4.0,35.3333333333333,3.06666666666667
2812,754.6,4.0,33.0,3.1
2813,754.5,4.0,30.666666666666693,3.13333333333333
2814,754.4,4.0,28.3333333333333,3.16666666666667
2815,754.2999999999998,4.0,26.0,3.2
2816,754.2999999999998,4.0,25.666666666666693,3.2666666666666706
2817,754.2999999999998,4.0,25.3333333333333,3.3333333333333295
2818,754.2999999999998,4.0,25.0,3.4
2819,754.2999999999998,4.0,24.666666666666693,3.4666666666666694
2820,754.2999999999998,4.0,24.3333333333333,3.53333333333333
2821,754.2999999999998,4.0,24.0,3.6
2822,754.283333333333,4.0,24.5,3.65
2823,754.266666666667,4.0,25.0,3.7
2824,754.25,4.0,25.5,3.75
2825,754.233333333333,4.0,26.0,3.8
2826,754.216666666667,4.0,26.5,3.85
2827,754.2,4.0,27.0,3.9
2828,754.216666666667,4.0,29.166666666666693,3.8833333333333298
2829,754.233333333333,4.0,31.3333333333333,3.86666666666667
2830,754.25,4.0,33.5,3.85
2831,754.266666666667,4.0,35.66666666666669,3.8333333333333295
2832,754.283333333333,4.0,37.8333333333333,3.8166666666666704
2833,754.2999999999998,4.0,40.0,3.8
2834,754.25,4.16666666666667,38.0,3.9
2835,754.2,4.3333333333333295,36.0,4.0
2836,754.15,4.5,34.0,4.1
2837,754.1,4.66666666666667,32.0,4.2
2838,754.0499999999998,4.8333333333333295,30.0,4.3
2839,754.0,5.0,28.0,4.4
2840,753.95,5.0,30.0,4.48333333333333
2841,753.9,5.0,32.0,4.56666666666667
2842,753.85,5.0,34.0,4.65
2843,753.7999999999998,5.0,36.0,4.73333333333333
2844,753.75,5.0,38.0,4.81666666666667
2845,753.7,5.0,40.0,4.9
2846,753.6666666666669,5.0,40.0,4.98333333333333
2847,753.6333333333331,5.0,40.0,5.06666666666667
2848,753.6,5.0,40.0,5.15
2849,753.5666666666668,5.0,40.0,5.23333333333333
2850,753.533333333333,5.0,40.0,5.31666666666667
2851,753.5,5.0,40.0,5.4
2852,753.366666666667,5.16666666666667,40.66666666666669,5.55
2853,753.233333333333,5.3333333333333295,41.3333333333333,5.7
2854,753.1,5.5,42.0,5.85
2855,752.966666666667,5.66666666666667,42.66666666666669,6.0
2856,752.833333333333,5.8333333333333295,43.3333333333333,6.15
2857,752.7,6.0,44.0,6.3
2858,752.583333333333,6.0,46.3333333333333,6.36666666666667
2859,752.466666666667,6.0,48.66666666666669,6.43333333333333
2860,752.35,6.0,51.0,6.5
2861,752.233333333333,6.0,53.3333333333333,6.56666666666667
2862,752.116666666667,6.0,55.66666666666669,6.633333333333329
2863,752.0,6.0,58.0,6.7
2864,751.8833333333331,6.1666666666666705,55.16666666666669,6.76666666666667
2865,751.766666666667,6.3333333333333295,52.3333333333333,6.8333333333333295
2866,751.65,6.5,49.5,6.9
2867,751.533333333333,6.6666666666666705,46.66666666666669,6.96666666666667
2868,751.4166666666669,6.8333333333333295,43.8333333333333,7.03333333333333
2869,751.2999999999998,7.0,41.0,7.1
2870,751.216666666667,7.0,39.3333333333333,7.2
2871,751.1333333333331,7.0,37.66666666666669,7.3
2872,751.0499999999998,7.0,36.0,7.4
2873,750.966666666667,7.0,34.3333333333333,7.5
2874,750.8833333333331,7.0,32.66666666666669,7.599999999999999
2875,750.7999999999998,7.0,31.0,7.7
2876,750.8833333333331,7.0,29.3333333333333,7.849999999999999
2877,750.966666666667,7.0,27.666666666666693,8.0
2878,751.0499999999998,7.0,26.0,8.15
2879,751.1333333333331,7.0,24.3333333333333,8.3
2880,751.216666666667,7.0,22.666666666666693,8.449999999999998
2881,751.2999999999998,7.0,21.0,8.599999999999998
2882,751.3833333333331,6.6666666666666705,24.166666666666693,8.78333333333333
2883,751.466666666667,6.3333333333333295,27.3333333333333,8.96666666666667
2884,751.5499999999998,6.0,30.5,9.15
2885,751.6333333333331,5.66666666666667,33.66666666666669,9.33333333333333
2886,751.716666666667,5.3333333333333295,36.8333333333333,9.51666666666667
2887,751.7999999999998,5.0,40.0,9.7
2888,751.966666666667,5.5,37.5,9.783333333333328
2889,752.1333333333331,6.0,35.0,9.86666666666667
2890,752.2999999999998,6.5,32.5,9.95
2891,752.466666666667,7.0,30.0,10.0333333333333
2892,752.6333333333331,7.5,27.5,10.1166666666667
2893,752.7999999999998,8.0,25.0,10.2
2894,752.85,7.8333333333333295,24.8333333333333,10.25
2895,752.9,7.666666666666669,24.666666666666693,10.3
2896,752.95,7.5,24.5,10.35
2897,753.0,7.3333333333333295,24.3333333333333,10.4
2898,753.0499999999998,7.1666666666666705,24.166666666666693,10.45
2899,753.1,7.0,24.0,10.5
2900,753.233333333333,7.1666666666666705,30.3333333333333,10.5333333333333
2901,753.366666666667,7.3333333333333295,36.66666666666669,10.5666666666667
2902,753.5,7.5,43.0,10.6
2903,753.6333333333331,7.666666666666669,49.3333333333333,10.6333333333333
2904,753.766666666667,7.8333333333333295,55.66666666666669,10.6666666666667
2905,753.9,8.0,62.0,10.7
2906,753.966666666667,8.0,55.3333333333333,10.6833333333333
2907,754.033333333333,8.0,48.66666666666669,10.6666666666667
2908,754.1,8.0,42.0,10.65
2909,754.1666666666669,8.0,35.3333333333333,10.6333333333333
2910,754.233333333333,8.0,28.666666666666693,10.6166666666667
2911,754.2999999999998,8.0,22.0,10.6
2912,754.4166666666669,8.0,25.5,10.6166666666667
2913,754.533333333333,8.0,29.0,10.6333333333333
2914,754.65,8.0,32.5,10.65
2915,754.766666666667,8.0,36.0,10.6666666666667
2916,754.8833333333331,8.0,39.5,10.6833333333333
2917,755.0,8.0,43.0,10.7
2918,755.083333333333,8.0,40.3333333333333,10.6666666666667
2919,755.1666666666669,8.0,37.66666666666669,10.6333333333333
2920,755.25,8.0,35.0,10.6
2921,755.333333333333,8.0,32.3333333333333,10.5666666666667
2922,755.4166666666669,8.0,29.666666666666693,10.5333333333333
2923,755.5,8.0,27.0,10.5
2924,755.6333333333331,8.16666666666667,29.166666666666693,10.4166666666667
2925,755.766666666667,8.33333333333333,31.3333333333333,10.3333333333333
2926,755.9,8.5,33.5,10.25
2927,756.033333333333,8.66666666666667,35.66666666666669,10.1666666666667
2928,756.1666666666669,8.83333333333333,37.8333333333333,10.0833333333333
2929,756.2999999999998,9.0,40.0,10.0
2930,756.366666666667,8.66666666666667,37.3333333333333,10.0
2931,756.4333333333329,8.33333333333333,34.66666666666669,10.0
2932,756.5,8.0,32.0,10.0
2933,756.5666666666668,7.666666666666669,29.3333333333333,10.0
2934,756.6333333333331,7.3333333333333295,26.666666666666693,10.0
2935,756.7,7.0,24.0,10.0
2936,756.7999999999998,7.1666666666666705,30.5,9.96666666666667
2937,756.9,7.3333333333333295,37.0,9.93333333333333
2938,757.0,7.5,43.5,9.9
2939,757.1,7.666666666666669,50.0,9.86666666666667
2940,757.2,7.8333333333333295,56.5,9.83333333333333
2941,757.2999999999998,8.0,63.0,9.8
2942,757.4333333333329,7.666666666666669,62.8333333333333,9.81666666666667
2943,757.5666666666668,7.3333333333333295,62.6666666666667,9.83333333333333
2944,757.7,7.0,62.5,9.85
2945,757.833333333333,6.6666666666666705,62.3333333333333,9.86666666666667
2946,757.966666666667,6.3333333333333295,62.1666666666667,9.883333333333328
2947,758.1,6.0,62.0,9.9
2948,758.15,6.3333333333333295,62.1666666666667,9.83333333333333
2949,758.2,6.6666666666666705,62.3333333333333,9.76666666666667
2950,758.25,7.0,62.5,9.7
2951,758.2999999999998,7.3333333333333295,62.6666666666667,9.633333333333328
2952,758.35,7.666666666666669,62.8333333333333,9.56666666666667
2953,758.4,8.0,63.0,9.5
2954,758.466666666667,7.666666666666669,62.0,9.533333333333328
2955,758.533333333333,7.3333333333333295,61.0,9.56666666666667
2956,758.6,7.0,60.0,9.6
2957,758.6666666666669,6.6666666666666705,59.0,9.633333333333328
2958,758.733333333333,6.3333333333333295,58.0,9.66666666666667
2959,758.7999999999998,6.0,57.0,9.7
2960,758.85,6.0,51.66666666666669,9.633333333333328
2961,758.9,6.0,46.3333333333333,9.56666666666667
2962,758.95,6.0,41.0,9.5
2963,759.0,6.0,35.66666666666669,9.43333333333333
2964,759.0499999999998,6.0,30.3333333333333,9.36666666666667
2965,759.1,6.0,25.0,9.3
2966,759.15,6.1666666666666705,24.666666666666693,9.233333333333329
2967,759.2,6.3333333333333295,24.3333333333333,9.16666666666667
2968,759.25,6.5,24.0,9.1
2969,759.2999999999998,6.6666666666666705,23.666666666666693,9.033333333333328
2970,759.35,6.8333333333333295,23.3333333333333,8.96666666666667
2971,759.4,7.0,23.0,8.9
2972,759.45,7.3333333333333295,22.8333333333333,8.71666666666667
2973,759.5,7.666666666666669,22.666666666666693,8.53333333333333
2974,759.5499999999998,8.0,22.5,8.349999999999998
2975,759.6,8.33333333333333,22.3333333333333,8.16666666666667
2976,759.65,8.66666666666667,22.166666666666693,7.983333333333332
2977,759.7,9.0,22.0,7.8
2978,759.75,8.83333333333333,22.166666666666693,7.7
2979,759.7999999999998,8.66666666666667,22.3333333333333,7.599999999999999
2980,759.85,8.5,22.5,7.5
2981,759.9,8.33333333333333,22.666666666666693,7.4
2982,759.95,8.16666666666667,22.8333333333333,7.3
2983,760.0,8.0,23.0,7.2
2984,760.033333333333,8.0,23.166666666666693,7.16666666666667
2985,760.0666666666668,8.0,23.3333333333333,7.133333333333329
2986,760.1,8.0,23.5,7.1
2987,760.1333333333331,8.0,23.666666666666693,7.06666666666667
2988,760.1666666666669,8.0,23.8333333333333,7.03333333333333
2989,760.2,8.0,24.0,7.0
2990,760.216666666667,8.0,24.3333333333333,7.05
2991,760.233333333333,8.0,24.666666666666693,7.1
2992,760.25,8.0,25.0,7.15
2993,760.266666666667,8.0,25.3333333333333,7.2
2994,760.283333333333,8.0,25.666666666666693,7.25
2995,760.2999999999998,8.0,26.0,7.3
2996,760.25,8.33333333333333,28.3333333333333,7.28333333333333
2997,760.2,8.66666666666667,30.666666666666693,7.26666666666667
2998,760.15,9.0,33.0,7.25
2999,760.1,9.33333333333333,35.3333333333333,7.233333333333332
3000,760.0499999999998,9.66666666666667,37.66666666666669,7.21666666666667
3001,760.0,10.0,40.0,7.2
3002,759.983333333333,9.83333333333333,38.0,7.25
3003,759.966666666667,9.66666666666667,36.0,7.3
3004,759.95,9.5,34.0,7.349999999999999
3005,759.9333333333329,9.33333333333333,32.0,7.4
3006,759.9166666666669,9.16666666666667,30.0,7.45
3007,759.9,9.0,28.0,7.5
3008,759.85,8.83333333333333,30.0,7.55
3009,759.7999999999998,8.66666666666667,32.0,7.599999999999999
3010,759.75,8.5,34.0,7.65
3011,759.7,8.33333333333333,36.0,7.7
3012,759.65,8.16666666666667,38.0,7.75
3013,759.6,8.0,40.0,7.8
3014,759.6666666666669,8.33333333333333,37.3333333333333,7.916666666666669
3015,759.733333333333,8.66666666666667,34.66666666666669,8.03333333333333
3016,759.7999999999998,9.0,32.0,8.15
3017,759.866666666667,9.33333333333333,29.3333333333333,8.26666666666667
3018,759.9333333333329,9.66666666666667,26.666666666666693,8.38333333333333
3019,760.0,10.0,24.0,8.5
3020,759.983333333333,10.0,26.666666666666693,8.449999999999998
3021,759.966666666667,10.0,29.3333333333333,8.4
3022,759.95,10.0,32.0,8.349999999999998
3023,759.9333333333329,10.0,34.66666666666669,8.3
3024,759.9166666666669,10.0,37.3333333333333,8.25
3025,759.9,10.0,40.0,8.199999999999998
3026,759.9166666666669,9.83333333333333,40.0,8.11666666666667
3027,759.9333333333329,9.66666666666667,40.0,8.03333333333333
3028,759.95,9.5,40.0,7.95
3029,759.966666666667,9.33333333333333,40.0,7.866666666666669
3030,759.983333333333,9.16666666666667,40.0,7.78333333333333
3031,760.0,9.0,40.0,7.7
3032,760.0,9.0,40.0,7.78333333333333
3033,760.0,9.0,40.0,7.866666666666669
3034,760.0,9.0,40.0,7.95
3035,760.0,9.0,40.0,8.03333333333333
3036,760.0,9.0,40.0,8.11666666666667
3037,760.0,9.0,40.0,8.199999999999998
3038,759.966666666667,9.0,40.0,8.233333333333329
3039,759.9333333333329,9.0,40.0,8.26666666666667
3040,759.9,9.0,40.0,8.3
3041,759.866666666667,9.0,40.0,8.33333333333333
3042,759.833333333333,9.0,40.0,8.36666666666667
3043,759.7999999999998,9.0,40.0,8.4
3044,759.7999999999998,9.0,43.66666666666669,8.46666666666667
3045,759.7999999999998,9.0,47.3333333333333,8.53333333333333
3046,759.7999999999998,9.0,51.0,8.599999999999998
3047,759.7999999999998,9.0,54.66666666666669,8.66666666666667
3048,759.7999999999998,9.0,58.3333333333333,8.733333333333329
3049,759.7999999999998,9.0,62.0,8.8
3050,759.7999999999998,9.0,59.0,8.83333333333333
3051,759.7999999999998,9.0,56.0,8.86666666666667
3052,759.7999999999998,9.0,53.0,8.9
3053,759.7999999999998,9.0,50.0,8.93333333333333
3054,759.7999999999998,9.0,47.0,8.96666666666667
3055,759.7999999999998,9.0,44.0,9.0
3056,759.7999999999998,9.0,47.3333333333333,9.033333333333328
3057,759.7999999999998,9.0,50.66666666666669,9.06666666666667
3058,759.7999999999998,9.0,54.0,9.1
3059,759.7999999999998,9.0,57.3333333333333,9.133333333333328
3060,759.7999999999998,9.0,60.6666666666667,9.16666666666667
3061,759.7999999999998,9.0,64.0,9.2
3062,759.766666666667,9.0,63.5,9.233333333333329
3063,759.733333333333,9.0,63.0,9.26666666666667
3064,759.7,9.0,62.5,9.3
3065,759.6666666666669,9.0,62.0,9.33333333333333
3066,759.6333333333331,9.0,61.5,9.36666666666667
3067,759.6,9.0,61.0,9.4
3068,759.6,8.66666666666667,58.0,9.41666666666667
3069,759.6,8.33333333333333,55.0,9.43333333333333
3070,759.6,8.0,52.0,9.45
3071,759.6,7.666666666666669,49.0,9.46666666666667
3072,759.6,7.3333333333333295,46.0,9.483333333333329
3073,759.6,7.0,43.0,9.5
3074,759.583333333333,6.8333333333333295,45.5,9.5
3075,759.5666666666668,6.6666666666666705,48.0,9.5
3076,759.5499999999998,6.5,50.5,9.5
3077,759.533333333333,6.3333333333333295,53.0,9.5
3078,759.516666666667,6.1666666666666705,55.5,9.5
3079,759.5,6.0,58.0,9.5
3080,759.483333333333,6.3333333333333295,55.0,9.46666666666667
3081,759.466666666667,6.6666666666666705,52.0,9.43333333333333
3082,759.45,7.0,49.0,9.4
3083,759.4333333333329,7.3333333333333295,46.0,9.36666666666667
3084,759.4166666666669,7.666666666666669,43.0,9.33333333333333
3085,759.4,8.0,40.0,9.3
3086,759.35,7.1666666666666705,40.5,9.383333333333328
3087,759.2999999999998,6.3333333333333295,41.0,9.46666666666667
3088,759.25,5.5,41.5,9.55
3089,759.2,4.66666666666667,42.0,9.633333333333328
3090,759.15,3.8333333333333295,42.5,9.71666666666667
3091,759.1,3.0,43.0,9.8
3092,759.0666666666668,3.6666666666666705,46.3333333333333,9.61666666666667
3093,759.033333333333,4.3333333333333295,49.66666666666669,9.43333333333333
3094,759.0,5.0,53.0,9.25
